sent_time,iha_enlem,iha_boylam,iha_irtifa,iha_dikilme,iha_yonelme,iha_yatis
14:09:57.183000,41.5130959,36.119297,-1.226,-1.32590342,44.0,1.31732583
14:09:58.253000,41.5130959,36.119297,-1.236,-1.34940159,44.0,1.36600351
14:09:59.331000,41.5130959,36.119297,-1.23,-1.3469739,44.0,1.47959709
14:10:00.398000,41.5131,36.119297,-1.285,-1.36576974,44.0,1.40840924
14:10:01.371000,41.5131,36.119297,-1.305,-1.348305,44.0,1.26494348
14:10:03.323000,41.5130959,36.119297,-1.332,-1.32598281,44.0,1.4206413
14:10:05.378000,41.5130959,36.119297,-1.333,-1.30603778,44.0,1.474112
14:10:06.428000,41.5130959,36.119297,-1.322,-1.30941021,44.0,1.30166876
14:10:07.497000,41.5130959,36.119297,-1.314,-1.3250339,44.0,1.31121767
14:10:08.067000,41.5130959,36.119297,-1.312,-1.307438,44.0,1.3023957
14:10:09.212000,41.5130959,36.119297,-1.277,-1.34146023,44.0,1.11252379
14:10:10.147000,41.5130959,36.1192932,-1.267,-1.35538018,44.0,1.2743187
14:10:11.196000,41.5130959,36.1192932,-1.28,-1.34298742,44.0,1.40395808
14:10:11.339000,41.5130959,36.1192932,-1.304,-1.3240335,44.0,1.276472
14:10:12.391000,41.5130959,36.1192932,-1.315,-1.3354634,44.0,1.2102797
14:10:13.363000,41.5130959,36.1192932,-1.3,-1.31390643,44.0,1.35389781
14:10:14.399000,41.5130959,36.1192932,-1.295,-1.32854331,44.0,1.52018774
14:10:15.462000,41.5130959,36.1192932,-1.274,-1.34503758,44.0,1.41503263
14:10:16.531000,41.5130959,36.1192932,-1.283,-1.349148,44.0,1.38455737
14:10:17.601000,41.5130959,36.1192932,-1.282,-1.353228,44.0,1.35881031
14:10:18.662000,41.5130959,36.1192932,-1.267,-1.356025,44.0,0.884024262
14:10:19.734000,41.5131073,36.1193047,-1.263,-1.05946124,44.0,0.3409624
14:10:20.711000,41.5131378,36.11937,-1.009,3.87383652,36.0,-1.17990935
14:10:23.650000,41.5132561,36.1196365,11.654,16.4877224,38.0,24.1390057
14:10:23.737000,41.5132561,36.1196365,11.654,16.4877224,38.0,24.1390057
14:10:24.814000,41.5132866,36.11977,16.984,6.527827,57.0,16.4755249
14:10:25.959000,41.513298,36.1198845,19.936,3.89394259,60.0,12.4180946
14:10:26.949000,41.5132446,36.12024,23.327,2.43180943,95.0,41.9052544
14:10:28.024000,41.51308,36.12043,25.533,5.77749634,111.0,38.5585136
14:10:28.096000,41.5128975,36.1205025,28.771,9.382052,154.0,35.11357
14:10:30.069000,41.5127029,36.1204948,33.059,12.1411028,177.0,33.04531
14:10:30.129000,41.5125275,36.1204262,37.603,14.8137426,193.0,43.4584045
14:10:31.180000,41.5123863,36.1203232,41.872,13.0123739,210.0,-20.6192417
14:10:32.252000,41.5122,36.120224,47.229,8.170508,196.0,-16.2433624
14:10:33.215000,41.51206,36.12017,49.777,4.30434752,192.0,-11.777874
14:10:34.296000,41.5119133,36.12013,50.788,0.003944434,186.0,-8.78313351
14:10:35.360000,41.5116844,36.12008,52.615,-0.637659848,180.0,-5.25917244
14:10:36.437000,41.51151,36.1200523,51.973,-3.310642,180.0,-3.95805931
14:10:37.413000,41.51134,36.12002,50.567,1.250279,184.0,44.7821
14:10:38.571000,41.5111847,36.1199226,49.057,-0.885572553,218.0,44.5085449
14:10:39.621000,41.511055,36.11969,48.412,1.87391233,247.0,46.0888443
14:10:40.620000,41.5110245,36.119503,48.318,0.718751848,281.0,42.6796341
14:10:40.678000,41.5110474,36.11934,48.83,1.240687,302.0,33.08658
14:10:41.757000,41.51112,36.11916,50.498,0.75966996,324.0,17.14016
14:10:42.838000,41.51119,36.11905,51.881,-0.171096236,328.0,10.7089434
14:10:43.917000,41.51129,36.1189156,52.808,-2.76751733,337.0,3.112417
14:10:44.878000,41.5113754,36.118824,54.031,-4.225634,337.0,0.9324334
14:10:45.942000,41.5114555,36.1187325,54.816,-6.27053547,340.0,-8.598928
14:10:47.002000,41.51155,36.11861,54.371,-7.08961248,336.0,-15.3405285
14:10:47.077000,41.5116158,36.1184959,54.592,-5.20350552,327.0,-11.8177786
14:10:48.139000,41.511673,36.1183739,53.522,-5.94446135,322.0,33.39959
14:10:49.218000,41.5117531,36.11827,51.04,-6.99841166,344.0,35.927784
14:10:50.192000,41.51186,36.11824,49.571,-2.34951687,4.0,24.237484
14:10:51.267000,41.5119629,36.1182632,48.893,-1.86524594,23.0,14.3848667
14:10:52.344000,41.51208,36.11834,49.984,-2.15555358,30.0,8.113597
14:10:53.111000,41.5121727,36.1184158,51.534,-2.32028413,33.0,1.12137616
14:10:54.083000,41.51223,36.11847,52.491,-4.524372,35.0,-1.26813686
14:10:55.822000,41.51231,36.1185379,53.36,-6.115587,39.0,-3.68112326
14:10:56.892000,41.51237,36.1185875,54.316,-6.491761,33.0,-5.62117624
14:10:57.963000,41.5124359,36.1186333,55.116,-8.144598,28.0,-5.21309
14:10:58.990000,41.51253,36.11869,56.138,-9.30167,26.0,-3.72920346
14:11:00.009000,41.5126228,36.1187363,55.937,-11.2334089,26.0,-3.05278
14:10:59.162000,41.51275,36.1187973,54.117,-6.911055,32.0,34.05526
14:11:00.225000,41.51282,36.118885,51.913,-7.972097,51.0,29.6131077
14:11:01.294000,41.5128555,36.1190147,50.786,-5.79668951,68.0,23.6318321
14:11:02.261000,41.512867,36.11915,49.943,-6.245718,78.0,19.7639618
14:11:03.323000,41.51284,36.1193275,49.522,-5.426355,86.0,12.3414831
14:11:04.396000,41.5128059,36.1194534,49.419,-6.21644974,95.0,6.174925
14:11:05.470000,41.512764,36.1195831,50.496,-5.99038,95.0,1.39342642
14:11:06.546000,41.512722,36.11972,50.101,-7.37288761,99.0,-1.3038944
14:11:07.514000,41.5126534,36.1199341,48.509,-6.156163,96.0,-7.551124
14:11:08.589000,41.5126152,36.12009,48.272,-5.352207,92.0,-6.787449
14:11:09.657000,41.51257,36.1202927,48.265,-5.003143,90.0,-5.325857
14:11:10.603000,41.5125351,36.1204376,47.775,-1.96169651,89.0,40.5830269
14:11:11.759000,41.5124664,36.12057,46.768,-3.238741,119.0,43.8185921
14:11:13.697000,41.5121422,36.1207047,46.011,-0.60728997,171.0,34.7371826
14:11:14.810000,41.5119667,36.12066,46.249,-1.37561953,191.0,21.50924
14:11:15.750000,41.511795,36.12057,46.903,-0.635899365,201.0,9.51469
14:11:15.875000,41.5115852,36.12044,47.491,-2.16524053,204.0,-0.344282031
14:11:16.047000,41.5115852,36.12044,47.491,-2.16524053,204.0,-0.344282031
14:11:18.009000,41.5112953,36.1202469,48.344,-1.14387465,213.0,43.7206879
14:11:19.080000,41.5111961,36.1201057,47.978,-1.40605652,239.0,45.8138161
14:11:19.153000,41.5111427,36.119854,48.233,-0.9192438,278.0,39.1652832
14:11:20.118000,41.51116,36.11968,48.758,-0.4720839,294.0,29.5757065
14:11:21.167000,41.5112038,36.11953,48.787,-2.31343722,307.0,20.5755348
14:11:22.287000,41.5112724,36.11938,49.007,-2.26568079,316.0,8.613407
14:11:23.337000,41.51137,36.11919,49.166,-2.68147659,323.0,-1.01121521
14:11:24.378000,41.5114441,36.11906,49.188,-2.35774064,322.0,-4.630015
14:11:25.426000,41.5115051,36.118927,49.123,-2.41810822,318.0,-7.072622
14:11:26.498000,41.5115623,36.11879,48.901,-2.34374237,316.0,-6.50243
14:11:27.575000,41.5116234,36.1186066,48.389,-2.931032,310.0,-9.150363
14:11:28.549000,41.5116653,36.1184578,49.207,-1.950458,306.0,-6.762006
14:11:30.810000,41.51182,36.118206,51.303,-2.860056,345.0,35.5599022
14:11:30.962000,41.5119362,36.118187,52.018,-4.112271,9.0,27.6431274
14:11:31.039000,41.5119362,36.118187,52.018,-4.112271,9.0,27.6431274
14:11:31.102000,41.512043,36.1182175,51.232,-3.94282913,20.0,21.5356674
14:11:34.047000,41.51218,36.11833,50.176,-3.38872,36.0,2.921464
14:11:34.215000,41.5122643,36.118412,50.151,-3.6032176,38.0,-3.15709066
14:11:35.185000,41.512352,36.1185,49.783,-4.27803946,34.0,-5.670636
14:11:36.258000,41.5124435,36.1185875,48.974,-4.39889526,34.0,-6.66748571
14:11:37.227000,41.5125427,36.11866,48.963,-2.50338268,27.0,-6.490606
14:11:38.274000,41.5126457,36.1187172,49.655,-2.43558145,25.0,-5.369691
14:11:39.345000,41.5127373,36.1187668,49.928,-2.08230615,23.0,32.26122
14:11:40.417000,41.5128059,36.1188354,49.349,-4.477359,37.0,34.1524544
14:11:41.981000,41.51285,36.1189346,48.942,-1.7022059,52.0,31.0487175
14:11:42.130000,41.5128746,36.1190758,49.059,-1.64208639,70.0,27.9897022
14:11:43.710000,41.5128136,36.1194572,50.868,-3.47080874,93.0,6.772178
14:11:44.769000,41.5127678,36.11963,51.226,-4.576657,96.0,0.184123173
14:11:45.724000,41.51272,36.1197929,51.33,-4.75183868,99.0,-0.181133687
14:11:46.797000,41.51268,36.11994,51.699,-5.324086,98.0,-0.07839694
14:11:47.868000,41.5126266,36.12014,52.595,-6.15702724,97.0,-2.298484
14:11:48.810000,41.5125923,36.12029,52.477,-6.218562,95.0,-4.57053137
14:11:49.966000,41.512558,36.12044,52.137,-3.65424,95.0,40.80798
14:11:50.119000,41.51248,36.1205864,51.242,-4.060408,117.0,43.3858376
14:11:51.177000,41.5122833,36.12071,50.435,-3.45960975,149.0,43.27534
14:11:52.241000,41.512104,36.1207123,49.668,-0.837151,170.0,30.812376
14:11:53.316000,41.5119362,36.12066,48.674,-1.89564157,188.0,20.18819
14:11:54.292000,41.5117455,36.12056,48.089,-2.070434,198.0,5.7975173
14:11:55.366000,41.5116043,36.120472,48.249,-1.204731,203.0,1.8711828
14:11:56.488000,41.511467,36.1203842,48.408,-2.57069421,202.0,-2.08756781
14:11:56.611000,41.5113258,36.1202927,49.07,0.5469248,207.0,44.7818
14:11:57.679000,41.5111771,36.1200867,49.075,-1.0033288,240.0,46.826767
14:11:58.644000,41.5111237,36.119873,48.595,-1.26542854,265.0,43.0116119
14:11:59.707000,41.5111427,36.1196365,48.239,-0.136351064,293.0,28.995615
14:12:00.765000,41.5112,36.11946,48.829,-0.5801538,309.0,21.43917
14:12:01.839000,41.5112953,36.1192741,49.423,-1.75599062,316.0,5.04056644
14:12:02.795000,41.51134,36.119194,49.554,-1.86826468,317.0,2.54306054
14:12:03.874000,41.51143,36.11903,50.531,-2.546445,316.0,-5.83850574
14:12:04.945000,41.51149,36.11891,51.531,-2.88395119,317.0,-5.88585
14:12:05.801000,41.5115433,36.1187935,52.235,-3.99718642,311.0,-6.535021
14:12:06.873000,41.5116158,36.1186066,52.436,-6.573109,313.0,-8.329324
14:12:07.946000,41.5116768,36.1184425,52.079,-5.79508829,304.0,8.509871
14:12:09.014000,41.51174,36.1182976,50.776,-4.994045,323.0,39.59668
14:12:09.092000,41.51185,36.1182175,50.026,-2.65047359,347.0,33.7206039
14:12:10.675000,41.51205,36.11824,50.499,-0.03560327,20.0,17.1556263
14:12:11.733000,41.512146,36.1183052,50.743,-3.09843063,30.0,10.9181671
14:12:12.808000,41.51222,36.11837,50.926,-2.89410973,32.0,4.451798
14:12:13.865000,41.5122871,36.1184425,50.723,-3.97290754,34.0,-0.09168568
14:12:14.922000,41.51237,36.1185226,50.822,-3.96698332,33.0,-3.92463779
14:12:15.883000,41.51246,36.1186,51.479,-4.123837,31.0,-5.77485132
14:12:16.953000,41.51254,36.11866,51.689,-5.59763527,31.0,-3.79503918
14:12:17.921000,41.51261,36.1187057,51.927,-6.060054,25.0,-5.77533627
14:12:18.990000,41.51268,36.1187439,51.716,-5.53930473,22.0,-0.0408288427
14:12:19.066000,41.5127678,36.1188049,50.982,-6.49750948,30.0,28.12166
14:12:20.029000,41.5128174,36.11889,50.243,-5.226337,48.0,24.2033081
14:12:21.102000,41.51284,36.1190033,50.039,-4.69962168,63.0,25.1392021
14:12:22.175000,41.5128365,36.1191978,49.727,-4.518293,78.0,16.35643
14:12:23.243000,41.5128059,36.1193466,49.792,-5.41379642,86.0,5.835643
14:12:24.322000,41.5127678,36.119503,49.615,-4.642908,89.0,2.822804
14:12:24.349000,41.51273,36.119648,49.424,-5.068144,93.0,-1.22938418
14:12:25.406000,41.5126839,36.1198235,50.189,-3.912848,97.0,1.17244887
14:12:26.448000,41.51265,36.11995,50.596,-4.748795,96.0,-0.454653829
14:12:27.504000,41.5126076,36.1201248,51.473,-5.85084057,95.0,-5.568144
14:12:28.562000,41.5125771,36.1202736,51.798,-6.244557,91.0,-3.92311883
14:12:29.618000,41.51254,36.1204338,51.021,-3.430105,96.0,40.2808876
14:12:30.675000,41.5124474,36.120575,50.187,-3.25506735,125.0,41.71627
14:12:31.611000,41.5123138,36.1206551,49.798,-1.56183136,142.0,38.7604752
14:12:33.652000,41.51197,36.12062,49.848,-2.78772879,189.0,19.170845
14:12:34.722000,41.51183,36.12055,50.714,-4.48623037,198.0,8.278435
14:12:36.368000,41.5115,36.1203461,49.888,-6.30940533,198.0,-3.165312
14:12:37.426000,41.5113525,36.12026,48.809,-4.35971737,196.0,32.7064171
14:12:38.542000,41.5112152,36.1201324,47.39,-5.108959,220.0,43.4342728
14:12:39.543000,41.51112,36.1199265,46.899,-1.13469613,246.0,45.0667152
14:12:39.699000,41.51109,36.1196976,47.006,-2.66278458,274.0,42.41542
14:12:40.778000,41.5111465,36.1194267,48.682,0.5816994,297.0,26.48734
14:12:41.849000,41.5112152,36.1192551,49.569,-1.39156485,316.0,15.9061413
14:12:42.814000,41.51129,36.1191177,50.727,-1.18296146,316.0,6.42261362
14:12:43.896000,41.5113945,36.1189423,51.843,-3.822715,317.0,-1.51074314
14:12:44.963000,41.511467,36.1188164,52.621,-5.106661,315.0,-4.86628866
14:12:46.804000,41.5116043,36.118515,52.878,-6.23215055,318.0,-7.24250126
14:12:47.872000,41.5116653,36.11835,52.118,-6.47080231,315.0,16.897522
14:12:48.925000,41.5117035,36.11828,51.402,-6.66498661,333.0,37.5203438
14:12:50.001000,41.5118065,36.1181946,49.851,-3.77328682,357.0,31.5118332
14:12:50.078000,41.5119171,36.1181946,49.615,-2.84280443,17.0,22.2641354
14:12:51.036000,41.5120125,36.118248,50.108,-2.72805142,25.0,13.7490349
14:12:52.064000,41.5120926,36.1183243,50.315,-4.45035744,32.0,3.67910028
14:12:53.197000,41.5121651,36.11841,50.137,-4.656268,32.0,0.4017969
14:12:53.208000,41.5122452,36.1184845,49.91,-5.28445864,33.0,-3.59363365
14:12:54.289000,41.5123024,36.11854,49.883,-5.164796,30.0,-4.98812962
14:12:55.359000,41.5123672,36.11859,49.8,-4.8963356,31.0,-4.36516237
14:12:59.583000,41.51272,36.1187859,49.925,-4.00619125,20.0,27.989563
14:13:02.927000,41.51286,36.1191521,49.023,-3.9849577,76.0,21.7349167
14:13:04.576000,41.5128059,36.11944,50.119,-4.03306532,89.0,6.477871
14:13:04.736000,41.5128059,36.11944,50.119,-4.03306532,89.0,6.477871
14:13:06.681000,41.51272,36.1197548,48.523,-4.64044857,92.0,-0.459277451
14:13:07.289000,41.51268,36.11989,48.576,-3.39719367,94.0,-1.56166887
14:13:07.388000,41.51263,36.12007,48.728,-3.61121225,91.0,-2.00953126
14:13:08.449000,41.5125923,36.1202164,48.583,-4.229656,91.0,-3.61330581
14:13:09.527000,41.51256,36.12037,48.725,-3.76062,90.0,17.4016266
14:13:10.566000,41.5125046,36.12052,47.961,-3.800098,104.0,42.5681953
14:13:11.642000,41.5123444,36.12068,47.213,-0.752229631,133.0,43.9264374
14:13:12.597000,41.5121765,36.12072,47.102,-1.195138,167.0,38.4877625
14:13:13.663000,41.512,36.12069,47.595,-0.0170935616,189.0,24.3894215
14:13:14.640000,41.51184,36.12061,49.188,-0.8852242,195.0,11.67381
14:13:15.614000,41.51164,36.12048,50.879,-3.23497844,204.0,1.34709287
14:13:16.691000,41.51151,36.12039,51.251,-3.94382381,199.0,-3.85845113
14:13:17.657000,41.51138,36.12031,51.278,-4.865576,201.0,21.4585838
14:13:19.620000,41.51112,36.11995,48.853,-3.408105,254.0,43.80529
14:13:20.693000,41.5111,36.11969,48.027,-2.05296159,289.0,37.18872
14:13:21.728000,41.511158,36.1194878,48.792,-1.470915,311.0,24.4905739
14:13:21.737000,41.5112343,36.11933,50.254,-1.60789979,325.0,12.7707081
14:13:22.815000,41.5113068,36.11922,51.406,-4.07278967,326.0,2.69678974
14:13:23.889000,41.5113564,36.1191444,51.996,-5.015906,328.0,-1.86349547
14:13:24.864000,41.5114479,36.1190033,52.907,-4.122299,327.0,-4.16257238
14:13:25.936000,41.51152,36.1188622,52.919,-6.367017,324.0,-9.04835
14:13:27.015000,41.51159,36.11871,52.229,-6.49857759,319.0,-8.939107
14:13:27.085000,41.5116539,36.11854,51.472,-6.42594862,313.0,-10.5528936
14:13:28.053000,41.5117149,36.1183662,50.81,-1.6771034,310.0,41.8778267
14:13:29.129000,41.5117874,36.1182671,49.906,-4.68009,335.0,35.7506371
14:13:30.205000,41.5119057,36.1182175,49.919,-3.47985148,359.0,31.56928
14:13:31.281000,41.51202,36.1182442,50.701,-3.69445014,17.0,20.119318
14:13:32.256000,41.5121231,36.11831,51.761,-4.598401,25.0,9.924001
14:13:33.319000,41.51219,36.1183662,52.883,-4.84393358,28.0,4.360829
14:13:34.392000,41.51228,36.1184464,53.814,-6.86312532,30.0,-1.40290427
14:13:35.545000,41.5123634,36.11852,54.338,-7.2749114,32.0,-4.760896
14:13:36.445000,41.51245,36.11859,53.969,-8.958753,23.0,-3.81100917
14:13:36.594000,41.51252,36.11864,53.011,-9.573925,21.0,-4.555957
14:13:37.667000,41.5126152,36.1187019,52.3,-7.890588,18.0,-4.17434454
14:13:38.645000,41.512722,36.11876,51.689,-8.356889,13.0,14.1130753
14:13:39.719000,41.5128,36.1188126,51.445,-8.33919,24.0,36.8089371
14:13:40.797000,41.51288,36.1189537,50.791,-4.43885374,46.0,33.9501152
14:13:41.875000,41.5128975,36.11905,50.475,-6.405196,65.0,31.86855
14:13:42.837000,41.51289,36.11927,49.982,-4.28987169,83.0,19.3608055
14:13:43.891000,41.51285,36.119442,49.735,-5.55965376,91.0,10.009634
14:13:44.967000,41.51278,36.11967,49.561,-5.300582,97.0,1.37191761
14:13:45.948000,41.5127258,36.1198235,49.269,-5.49266148,96.0,-1.95758343
14:13:47.024000,41.51268,36.11996,48.725,-5.04850626,94.0,-4.49979925
14:13:47.087000,41.51264,36.1200867,48.066,-5.09214926,94.0,-2.47401571
14:13:48.145000,41.51259,36.1202774,47.831,-4.56376171,94.0,-5.99223328
14:13:49.113000,41.51255,36.12043,47.538,-1.91470325,90.0,37.923748
14:13:50.197000,41.5124779,36.1205826,45.935,-3.25363159,117.0,43.9945221
14:13:51.260000,41.5123367,36.120697,44.465,-1.02993882,145.0,43.1640739
14:13:52.404000,41.5121078,36.12072,43.835,-0.1521882,180.0,34.4983139
14:13:53.587000,41.511795,36.1205559,46.897,-0.474168181,210.0,7.580806
14:13:55.748000,41.51149,36.12035,48.853,-3.04454541,208.0,-5.07852936
14:13:56.824000,41.5113564,36.12027,49.011,-2.66783357,205.0,32.8168755
14:13:57.785000,41.5111923,36.1200943,48.055,-2.39208341,227.0,45.082283
14:13:58.854000,41.51113,36.1199,47.901,-2.032072,265.0,44.0581474
14:13:59.928000,41.51113,36.1196976,48.226,-1.000176,288.0,35.3434372
14:14:00.901000,41.5111961,36.1194763,49.196,-0.938746333,312.0,21.0932178
14:14:01.966000,41.51126,36.1193466,50.053,-1.09605885,323.0,10.6537733
14:14:03.028000,41.51133,36.11924,50.318,-3.79050231,328.0,-0.05313903
14:14:03.092000,41.51137,36.11917,50.52,-3.650649,326.0,-3.44806314
14:14:04.064000,41.5114746,36.1190033,51.035,-5.37451124,322.0,-9.506462
14:14:05.141000,41.5115547,36.1188622,50.428,-5.07299232,315.0,-10.6034756
14:14:06.214000,41.5116234,36.1187,50.026,-4.240511,313.0,-10.6837215
14:14:07.272000,41.51168,36.1185226,49.765,-3.9469,308.0,-9.60481
14:14:08.311000,41.5117378,36.11836,49.655,2.79015565,306.0,41.58906
14:14:08.406000,41.5117836,36.1182938,49.29,-3.19476175,328.0,37.76376
14:14:09.382000,41.5119057,36.11824,49.398,-1.58231616,351.0,31.0865669
14:14:10.444000,41.5120163,36.1182556,50.23,-2.14035034,11.0,22.7838535
14:14:11.496000,41.5121155,36.1183167,52.006,-2.52108526,21.0,10.4362106
14:14:12.569000,41.51221,36.11839,53.085,-6.46022272,24.0,4.299314
14:14:14.124000,41.512413,36.118557,53.493,-6.754657,26.0,-3.61817312
14:14:15.082000,41.5124931,36.1186142,54.354,-5.66267252,23.0,-2.0032258
14:14:16.151000,41.5125732,36.1186676,54.448,-6.33061552,21.0,-4.861993
14:14:17.223000,41.5126457,36.1187134,54.284,-6.847775,16.0,-3.745718
14:14:18.294000,41.51272,36.11875,54.187,-6.39571047,16.0,13.8772783
14:14:19.263000,41.51281,36.11884,52.774,-8.100856,32.0,30.5371265
14:14:20.330000,41.51286,36.11897,51.676,-6.21339226,51.0,30.158947
14:14:21.459000,41.5128746,36.11913,51.291,-4.76220751,69.0,23.8412724
14:14:22.478000,41.5128479,36.11935,50.653,-5.488225,86.0,14.2269039
14:14:22.538000,41.51281,36.11949,50.529,-5.33728933,90.0,6.961262
14:14:23.606000,41.5127678,36.1196327,50.332,-6.289819,93.0,3.89742923
14:14:24.680000,41.512722,36.11978,50.285,-6.03055763,93.0,-1.1372577
14:14:25.742000,41.51266,36.1199875,51.62,-5.566644,96.0,-2.45337367
14:14:26.811000,41.5126152,36.12014,52.476,-6.59864855,91.0,-5.87995052
14:14:27.892000,41.5125732,36.1202965,52.848,-7.608559,89.0,-4.360575
14:14:28.965000,41.51254,36.1204338,52.698,-5.97468233,88.0,38.181385
14:14:31.597000,41.5121651,36.1207237,48.84,-3.275373,164.0,40.2922974
14:14:32.679000,41.5119858,36.12069,47.783,-4.326548,188.0,26.0195484
14:14:34.450000,41.5116,36.120472,47.267,-3.38570666,206.0,1.57871592
14:14:35.522000,41.5114479,36.1203728,47.4,-2.836751,208.0,-2.71216321
14:14:36.617000,41.51127,36.12023,47.239,-1.390593,212.0,44.0407829
14:14:36.660000,41.51118,36.12008,46.588,-2.05433726,245.0,44.75679
14:14:37.728000,41.5111465,36.11989,46.691,0.0562228635,271.0,40.8136024
14:14:38.501000,41.511158,36.1197128,46.57,-0.9236205,291.0,32.85473
14:14:41.050000,41.5112762,36.1194,46.355,-1.41362607,318.0,6.29675
14:14:41.130000,41.51136,36.1192436,46.823,-1.527892,320.0,-3.53582025
