sent_time,iha_enlem,iha_boylam,iha_irtifa,iha_dikilme,iha_yonelme,iha_yatis
14:19:31.805000,41.51167,36.11839,51.873,-8.020421,310.0,25.6284447
14:19:33.847000,41.51181,36.1181946,49.692,-6.467292,343.0,33.54427
14:19:36.432000,41.51213,36.1183,48.089,-5.58944845,27.0,5.81906462
14:19:36.612000,41.51221,36.1183853,48.254,-5.20386457,31.0,-0.853546441
14:19:37.505000,41.51229,36.11846,48.533,-4.982685,30.0,-2.68743181
14:19:38.593000,41.5123672,36.11853,48.824,-5.11106062,31.0,-3.98705626
14:19:39.657000,41.5124626,36.1186066,49.152,-4.74062157,27.0,-4.493706
14:19:41.229000,41.5126152,36.1187019,49.804,-4.936504,23.0,-3.763635
14:19:42.293000,41.5127029,36.1187477,49.656,-4.7644763,21.0,29.5678616
14:19:43.366000,41.5127831,36.11881,48.748,-5.903493,29.0,33.13129
14:19:47.451000,41.512825,36.1194153,47.047,-3.22018647,95.0,6.43758726
14:19:48.605000,41.5127754,36.11959,47.458,-3.45649481,97.0,1.99262547
14:19:49.744000,41.51272,36.11977,47.93,-3.89582467,95.0,-2.68460035
14:19:50.749000,41.51267,36.11995,48.483,-3.90775776,95.0,-3.94667149
14:19:50.887000,41.51262,36.1201324,49.249,-4.199546,93.0,-5.745371
14:19:51.963000,41.51258,36.12031,50.617,-4.801716,94.0,-3.237815
14:19:52.033000,41.51258,36.12031,50.617,-4.801716,94.0,-3.237815
14:19:54.014000,41.5124855,36.12058,49.63,-4.46657848,128.0,43.3904572
14:19:54.277000,41.5123138,36.1207047,49.416,-2.55136633,148.0,42.19701
14:19:55.430000,41.5121231,36.12072,49.364,-2.140409,175.0,32.82343
14:19:56.581000,41.511982,36.1206741,49.583,-2.9556284,188.0,22.285059
14:19:59.347000,41.51147,36.1203575,52.568,-5.664193,202.0,-4.22077036
14:19:59.511000,41.51147,36.1203575,52.568,-5.664193,202.0,-4.22077036
14:20:01.449000,41.5112038,36.1201248,51.211,-7.41964054,230.0,45.1274757
14:20:02.508000,41.5111275,36.119854,49.617,-4.18368053,255.0,42.76358
14:20:03.577000,41.5111351,36.11965,48.976,-3.04351878,286.0,33.04703
14:20:04.646000,41.51118,36.1194763,48.523,-2.79793882,302.0,23.1798687
14:20:04.724000,41.51118,36.1194763,48.523,-2.79793882,302.0,23.1798687
14:20:05.858000,41.5112724,36.11929,50.258,-2.64108419,314.0,6.93746328
14:20:06.838000,41.51142,36.11902,50.623,-6.18665552,319.0,-4.088263
14:20:07.878000,41.5114937,36.1188736,50.917,-4.413693,314.0,-8.493533
14:20:08.745000,41.5115738,36.11867,52.762,-5.57173538,307.0,-5.428873
14:20:09.817000,41.5116234,36.1185226,53.527,-6.882036,307.0,-4.359975
14:20:10.780000,41.5116844,36.11833,53.133,-4.82993841,304.0,41.8991661
14:20:11.836000,41.5117531,36.1182251,51.94,-7.854412,333.0,36.6604729
14:20:12.886000,41.5118332,36.1181755,50.87,-5.34724569,346.0,34.09213
14:20:13.927000,41.51195,36.11817,49.099,-4.49858046,7.0,26.3787651
14:20:14.885000,41.5120468,36.1182137,48.173,-3.88572955,22.0,18.3909664
14:20:15.052000,41.5121346,36.11829,48.002,-3.70325351,30.0,8.596573
14:20:16.213000,41.5122147,36.1183739,47.928,-3.18808842,33.0,1.40025544
14:20:17.775000,41.51231,36.1184731,47.446,-3.85634112,32.0,-4.080044
14:20:18.842000,41.5123863,36.11854,47.426,-3.79912019,30.0,-4.7933445
14:20:19.858000,41.5124626,36.1186066,47.79,-3.3494935,27.0,-3.37838864
14:20:20.976000,41.5125351,36.11866,47.951,-3.78444648,21.0,-5.54609251
14:20:21.996000,41.5126381,36.11872,48.21,-4.85357,22.0,-6.14411449
14:20:21.108000,41.51269,36.11875,48.262,-3.20075631,17.0,27.7221165
14:20:23.074000,41.5127945,36.11883,47.544,-3.40494633,38.0,32.6331
14:20:23.152000,41.5128632,36.1190071,46.724,-1.85168993,58.0,31.29978
14:20:24.216000,41.51287,36.1191368,47.121,-0.7276732,71.0,23.6520424
14:20:25.280000,41.5128479,36.1193237,47.95,-1.21053171,84.0,12.6888409
14:20:26.327000,41.51281,36.1194649,48.593,-1.77074385,89.0,5.86716032
14:20:27.406000,41.5127678,36.1196251,49.048,-3.67323565,93.0,2.88016963
14:20:28.372000,41.51269,36.119873,49.456,-3.85980916,95.0,-2.27572846
14:20:29.444000,41.5126457,36.1200447,49.73,-4.32819462,93.0,-4.445417
14:20:30.498000,41.5126,36.1202164,50.098,-3.9624002,92.0,-4.65195751
14:20:31.646000,41.5125656,36.1203728,50.52,-3.84627342,93.0,14.4371481
14:20:32.606000,41.512516,36.1205254,50.386,-5.10894728,106.0,41.768074
14:20:33.756000,41.51241,36.12066,50.045,-4.680278,140.0,42.05898
14:20:34.719000,41.512207,36.1207237,50.201,-2.85360265,162.0,38.8440666
14:20:36.532000,41.5119247,36.1206245,51.445,-3.60942531,198.0,11.4172611
14:20:36.839000,41.5118,36.1205444,51.975,-4.19052839,206.0,5.881602
14:20:37.813000,41.51167,36.1204567,52.183,-6.48897362,205.0,-1.16558111
14:20:38.870000,41.51148,36.1203346,52.182,-6.3805337,208.0,-4.035993
14:20:39.911000,41.5113335,36.1202354,51.465,-3.32819676,207.0,44.46803
14:20:40.959000,41.51121,36.12008,50.018,-5.111262,241.0,43.82157
14:20:42.004000,41.51117,36.1198921,50.046,-1.776577,263.0,41.9205666
14:20:42.966000,41.5111923,36.119648,50.738,-3.40303278,291.0,26.0021553
14:20:43.821000,41.5112457,36.1194763,51.517,-4.46402454,305.0,16.30921
14:20:44.993000,41.5113144,36.1193275,51.91,-5.2603054,310.0,3.22789359
14:20:45.045000,41.5114021,36.1191444,51.6,-4.815983,313.0,-1.36891985
14:20:47.004000,41.511467,36.1190071,51.476,-4.4683156,313.0,-2.87842345
14:20:47.037000,41.5115242,36.1188736,51.094,-5.4128747,310.0,-4.66279936
14:20:48.098000,41.5115929,36.1186943,50.325,-5.64830351,311.0,-6.293973
14:20:49.192000,41.5116348,36.11856,49.907,-5.59347343,306.0,-6.009686
14:20:51.753000,41.51173,36.1183052,48.789,-4.26811266,319.0,37.58644
14:20:51.864000,41.5118523,36.1182175,47.655,-3.14317513,347.0,32.36533
14:20:52.882000,41.51196,36.11822,47.587,-3.19875121,12.0,23.5868587
14:20:53.955000,41.5120544,36.11828,48.578,-2.698846,21.0,13.9297781
14:20:55.017000,41.51214,36.1183472,49.329,-3.06972027,26.0,3.42868447
14:20:55.090000,41.5122261,36.1184235,49.133,-4.07356262,28.0,-0.8541942
14:20:57.050000,41.5122948,36.1184845,48.715,-3.92945385,30.0,-1.5909059
14:20:57.119000,41.5123978,36.1185646,48.353,-3.572649,27.0,-4.5031414
14:20:58.082000,41.51248,36.1186256,47.938,-4.19152832,26.0,-4.762478
14:20:59.559000,41.5125771,36.1186867,47.822,-3.26132083,21.0,-3.86122847
14:21:02.780000,41.5128479,36.1189232,48.162,-2.01426029,46.0,33.64267
14:21:03.809000,41.51288,36.1190643,48.512,-1.94522953,64.0,29.5101986
14:21:04.860000,41.51288,36.1192169,49.111,-2.83072472,84.0,21.08248
14:21:05.911000,41.5128441,36.11941,50.293,-2.788544,88.0,8.802062
14:21:06.960000,41.51279,36.1195946,51.485,-4.396101,96.0,1.652909
14:21:07.972000,41.5127373,36.1197662,52.306,-4.940778,93.0,-3.23511219
14:21:08.091000,41.51268,36.1199379,52.397,-5.785728,93.0,-5.332522
14:21:08.262000,41.5126266,36.1201134,52.274,-6.195188,92.0,-4.625692
14:21:09.204000,41.5125923,36.12024,51.941,-5.955722,89.0,-5.35968447
14:21:10.270000,41.51255,36.12041,51.366,-4.721958,89.0,37.7703629
14:21:11.331000,41.5124931,36.1205521,50.005,-6.81410074,110.0,43.9703979
14:21:12.367000,41.5123749,36.12067,48.883,-4.643162,139.0,44.79957
14:21:13.445000,41.51219,36.1207237,48.565,-5.409677,172.0,39.6713524
14:21:16.008000,41.51179,36.1205521,52.705,-3.40865231,204.0,7.89673328
14:21:16.081000,41.51165,36.12046,53.802,-5.799038,206.0,0.3421607
14:21:17.042000,41.51152,36.1203728,54.52,-6.44935846,206.0,-2.75992966
14:21:18.094000,41.5113945,36.1202927,54.644,-8.312546,205.0,11.2598982
14:21:19.148000,41.5112419,36.12015,53.706,-9.376941,228.0,44.1648331
14:21:20.286000,41.5111732,36.1199951,52.862,-6.258294,253.0,42.718235
14:21:21.307000,41.511158,36.1197929,52.441,-5.242729,278.0,33.4811935
14:21:21.447000,41.51119,36.1196136,52.289,-6.15163374,298.0,24.4667988
14:21:22.397000,41.5112724,36.11941,51.904,-7.211585,311.0,10.746069
14:21:23.458000,41.5113373,36.1192856,51.289,-6.87980366,319.0,2.17399335
14:21:24.413000,41.51141,36.1191635,51.14,-6.446408,320.0,-3.159746
14:21:25.386000,41.511467,36.1190529,50.96,-6.429529,321.0,-4.18678236
14:21:27.149000,41.5115929,36.11876,50.268,-7.03683567,309.0,-7.48384666
14:21:28.221000,41.5116425,36.1186066,49.992,-6.50476074,307.0,-6.09169054
14:21:29.690000,41.511692,36.11844,49.502,-5.37029,304.0,27.2768669
14:21:31.643000,41.5118866,36.1182251,47.69,-4.91069365,350.0,33.9039268
14:21:34.581000,41.51218,36.11834,48.766,-2.74568582,26.0,7.295925
14:21:34.763000,41.51218,36.11834,48.766,-2.74568582,26.0,7.295925
14:21:35.900000,41.5122833,36.1184235,49.738,-4.440972,30.0,0.982269466
14:21:36.922000,41.51236,36.11849,50.086,-6.400089,29.0,-1.03335464
14:21:41.455000,41.5128479,36.11892,47.141,-4.625423,53.0,32.0872459
14:21:42.630000,41.51287,36.1190567,46.946,-2.53477645,64.0,27.1441841
14:21:43.690000,41.51286,36.119236,47.146,-2.45737362,83.0,17.44084
14:21:44.658000,41.5128174,36.1194267,47.555,-2.938424,93.0,7.53849363
14:21:45.831000,41.512764,36.119606,47.736,-3.32980871,97.0,0.9016637
14:21:46.955000,41.51271,36.1197739,47.822,-3.26707387,97.0,-1.97485232
14:21:48.519000,41.51262,36.1200943,47.584,-3.294951,93.0,-4.00859642
14:21:49.632000,41.5125847,36.12024,47.475,-3.013436,89.0,-4.11412859
14:21:50.561000,41.512558,36.12037,47.321,-1.33205426,89.0,39.677845
14:21:50.686000,41.5124779,36.1205635,46.09,-2.675766,114.0,44.3234558
14:21:51.749000,41.51235,36.1206779,45.303,-0.783985,143.0,45.07941
14:21:52.799000,41.5121078,36.1207123,45.19,-0.4042441,173.0,33.23652
14:21:53.868000,41.51193,36.12065,46.333,1.21260643,195.0,18.19857
14:21:54.920000,41.51178,36.1205635,47.648,-0.361193,208.0,8.45597649
14:21:55.993000,41.51165,36.1204758,49.365,-0.552569032,213.0,0.6436085
14:21:56.957000,41.51148,36.12036,51.031,-3.19014454,210.0,-4.123241
14:21:58.115000,41.51122,36.1201324,50.844,-3.9378953,233.0,44.850502
14:21:59.272000,41.51114,36.1198578,50.121,-3.21371913,263.0,40.9916878
14:22:00.346000,41.51116,36.11966,50.314,-2.753531,287.0,29.8089333
14:22:01.425000,41.51121,36.119503,50.88,-2.27035069,305.0,18.03911
14:22:02.465000,41.5112724,36.1193771,51.05,-2.40234613,317.0,9.284376
14:22:03.490000,41.5113335,36.1192665,51.036,-3.27015185,321.0,2.292473
14:22:04.579000,41.5114174,36.1191177,50.559,-3.66567874,321.0,-4.159369
14:22:04.693000,41.51149,36.118988,49.846,-3.66545343,318.0,-6.295189
14:22:05.749000,41.51156,36.1188469,49.831,-3.02131557,316.0,-8.195587
14:22:06.812000,41.5116348,36.1186447,49.951,-3.55320072,310.0,-8.216794
14:22:07.854000,41.51168,36.1184921,50.26,-3.60458279,307.0,-6.252544
14:22:08.902000,41.5117264,36.11835,50.13,-0.4711724,310.0,40.3841934
14:22:09.132000,41.51184,36.1182327,49.34,-1.793612,335.0,35.9923668
14:22:10.155000,41.51194,36.11821,49.231,-2.14032745,0.0,31.17163
14:22:11.192000,41.512043,36.1182327,49.599,-2.348851,16.0,22.1127567
14:22:12.230000,41.5121422,36.11829,50.05,-2.81826138,25.0,11.6486073
14:22:13.166000,41.5122375,36.1183662,50.514,-3.071918,33.0,1.52745044
14:22:14.132000,41.51235,36.11847,51.729,-3.467013,32.0,-2.41990519
14:22:16.357000,41.51251,36.1186066,52.524,-6.19941854,28.0,-6.73384666
14:22:18.696000,41.5127,36.1187363,51.191,-5.25781727,24.0,-5.90666246
14:22:19.781000,41.5127945,36.11881,50.89,-4.12342548,29.0,34.4971123
14:22:19.790000,41.51286,36.1189423,50.328,-5.259071,52.0,31.8471165
14:22:20.856000,41.5128746,36.11903,50.449,-3.29713488,71.0,24.925457
14:22:21.859000,41.51287,36.1192055,50.693,-3.40357447,81.0,19.2888165
14:22:22.925000,41.51284,36.1193848,50.547,-4.305221,92.0,10.3200922
14:22:23.994000,41.5127869,36.1195679,50.333,-4.52546072,95.0,4.24664354
14:22:25.049000,41.51274,36.11972,49.994,-4.401368,97.0,-0.4915484
14:22:25.997000,41.5127,36.1198578,49.746,-4.2403717,97.0,-2.70395613
14:22:26.166000,41.5126457,36.1200371,49.408,-4.259371,96.0,-4.246663
14:22:27.219000,41.5126038,36.1201973,49.111,-3.77792883,94.0,-4.30525875
14:22:28.286000,41.51256,36.1203766,49.041,-3.34686923,93.0,17.1591549
14:22:29.261000,41.5125,36.12055,48.258,-2.00529337,110.0,44.6861267
14:22:30.327000,41.5123367,36.120697,46.916,-2.42126465,148.0,43.2060928
14:22:31.396000,41.5121765,36.1207237,46.931,0.327283561,173.0,34.8182678
14:22:32.365000,41.5120239,36.1206856,47.42,0.256119967,189.0,23.7318974
14:22:33.467000,41.511837,36.1205864,48.2,-0.570718765,201.0,8.476441
14:22:33.598000,41.51169,36.1204872,48.497,-1.86957192,207.0,1.10372913
14:22:34.644000,41.51155,36.12039,48.435,-2.01932526,206.0,-2.53800321
14:22:35.604000,41.51136,36.120266,48.1,-1.08844185,209.0,37.38738
14:22:36.479000,41.5112343,36.1201248,47.188,-1.01106262,234.0,45.3953552
14:22:37.637000,41.51117,36.1199341,46.297,-0.09827106,263.0,42.2611046
14:22:38.711000,41.5111732,36.11968,46.349,1.10528255,286.0,29.1732368
14:22:39.785000,41.5112228,36.1195145,47.277,1.66242754,307.0,18.2334747
14:22:40.756000,41.51128,36.1193924,47.987,0.6690598,315.0,9.734774
14:22:41.827000,41.51134,36.11928,48.544,0.06822729,319.0,2.62246346
14:22:42.796000,41.5114365,36.1191177,49.221,-0.866286457,320.0,-4.4461627
14:22:43.857000,41.51151,36.1189728,49.689,-1.22538674,318.0,-7.14625645
14:22:44.922000,41.5115738,36.11882,50.343,-1.83127344,315.0,-7.75794
14:22:45.986000,41.51163,36.1186676,50.778,-2.66375542,310.0,-8.278511
14:22:46.062000,41.5116768,36.1185226,50.982,-2.8245275,306.0,-7.35985
14:22:47.131000,41.51172,36.11838,50.943,-1.39190567,308.0,41.4183235
14:22:48.182000,41.51179,36.11827,50.608,-3.34070635,332.0,37.37467
14:22:49.984000,41.5119362,36.1182175,51.388,-2.31674314,2.0,30.2638912
14:22:49.135000,41.51204,36.1182442,51.96,-1.97805762,16.0,20.8447666
14:22:50.193000,41.5121536,36.11832,51.924,-3.22704339,25.0,9.154442
14:22:51.269000,41.5122261,36.11838,51.545,-3.49198127,31.0,3.27406955
14:22:52.242000,41.5123024,36.11845,51.301,-3.73746061,32.0,-1.14961267
14:22:53.407000,41.5124,36.1185379,51.131,-3.69838953,31.0,-4.481469
14:22:56.253000,41.51265,36.1187172,51.016,-4.19282532,21.0,-5.52433062
14:22:57.421000,41.51276,36.11878,51.202,-2.93407178,28.0,36.1076126
14:22:58.485000,41.51285,36.118885,50.518,-4.54925346,55.0,33.8309441
14:22:58.649000,41.51285,36.118885,50.518,-4.54925346,55.0,33.8309441
14:22:59.609000,41.51289,36.1190567,50.611,-1.84903169,70.0,26.5414982
14:23:00.673000,41.5128822,36.1192474,51.416,-1.76434779,88.0,21.0067
14:23:01.742000,41.5128441,36.11943,51.648,-3.71791434,96.0,11.585371
14:23:02.819000,41.5127869,36.1196022,52.067,-3.37725854,103.0,3.18707776
14:23:03.936000,41.5127258,36.11977,51.881,-4.78788853,102.0,-1.63582361
14:23:04.941000,41.5126457,36.12003,51.042,-4.74855137,100.0,-3.703258
14:23:05.775000,41.5125961,36.1202049,50.821,-4.114804,98.0,-4.224631
14:23:06.940000,41.5125542,36.12038,50.803,-3.08574343,94.0,35.550808
14:23:08.003000,41.5124779,36.1205521,49.899,-4.5189395,112.0,42.18923
14:23:11.818000,41.5118561,36.12059,49.663,-1.1449188,201.0,10.7567053
14:23:12.888000,41.5117035,36.1204948,50.124,-2.76602435,207.0,2.90579677
14:23:13.941000,41.51155,36.120388,50.309,-3.04164863,208.0,-2.84138656
14:23:14.117000,41.5114,36.120285,50.337,-3.69493,208.0,6.44238663
14:23:15.175000,41.51127,36.12017,49.52,-2.63634872,219.0,44.5072556
14:23:16.342000,41.51118,36.1199951,48.496,-3.012539,251.0,43.4964256
14:23:17.351000,41.51116,36.1197662,48.534,-0.329702944,280.0,36.31261
14:23:17.480000,41.51119,36.1196022,48.876,-0.119597577,296.0,26.2491989
14:23:18.448000,41.5112419,36.11945,49.014,-1.0605371,309.0,15.7122478
14:23:19.521000,41.5113373,36.1192627,49.033,-2.04098058,319.0,4.02122068
14:23:20.479000,41.51141,36.11913,49.376,-2.305417,320.0,-3.23193526
14:23:21.550000,41.5114822,36.11899,49.571,-3.0008285,316.0,-7.98879671
14:23:22.519000,41.51155,36.1188469,49.285,-2.5385263,314.0,-7.89581156
14:23:23.580000,41.5116272,36.1186523,49.231,-2.71485853,309.0,-8.2401
14:23:24.545000,41.5116577,36.11855,49.346,-2.415114,305.0,-7.716815
14:23:25.620000,41.5117226,36.11836,49.415,0.7973619,306.0,41.4955063
14:23:26.583000,41.5118065,36.11825,48.947,-2.18755269,332.0,40.30718
14:23:28.620000,41.51203,36.11822,50.184,-1.27767885,11.0,24.5427113
14:23:28.698000,41.51203,36.11822,50.184,-1.27767885,11.0,24.5427113
14:23:29.775000,41.51217,36.1183,51.153,-1.31772363,23.0,11.2036848
14:23:30.133000,41.5122566,36.1183739,52.316,-2.83890986,30.0,3.231914
14:23:31.305000,41.51234,36.11845,53.639,-4.78696442,29.0,-1.67167974
14:23:32.270000,41.5125275,36.11861,54.391,-6.382188,28.0,-5.0227704
14:23:33.247000,41.51263,36.1186829,54.75,-7.762802,27.0,-5.13328075
14:23:34.303000,41.5127373,36.1187477,54.829,-8.137845,23.0,-5.25921154
14:23:35.466000,41.5128365,36.11883,52.73,-6.1230154,26.0,35.6768723
14:23:36.446000,41.5129051,36.1189842,50.395,-6.160221,54.0,36.2076
14:23:37.419000,41.5129128,36.11918,49.841,-3.256331,77.0,28.565733
14:23:38.495000,41.5128975,36.119278,49.985,-2.67075515,91.0,16.4194813
14:23:39.462000,41.5128326,36.1195145,50.215,-3.683061,97.0,5.199105
14:23:40.538000,41.5127869,36.119648,50.254,-4.62640572,100.0,0.5836852
14:23:42.505000,41.5126877,36.11992,49.486,-5.637131,101.0,-4.580935
14:23:43.577000,41.51262,36.1201439,48.63,-4.36382055,97.0,-5.63232
14:23:44.551000,41.51257,36.12035,48.744,-3.99561381,94.0,2.230508
14:23:45.529000,41.5125,36.12054,48.376,-4.00657034,110.0,44.1306038
14:23:46.631000,41.51236,36.1206856,47.826,-3.92477,144.0,44.54389
14:23:46.767000,41.5121841,36.1207352,48.062,-1.13654327,172.0,39.95604
14:23:47.833000,41.5120163,36.1207,48.492,-2.2948916,192.0,27.60243
14:23:48.897000,41.5118752,36.1206322,49.169,-0.729749262,200.0,15.2122145
14:23:49.963000,41.5116959,36.1205139,49.741,-2.275393,208.0,2.016045
14:23:51.020000,41.5115662,36.12042,49.846,-3.52393675,211.0,-2.77776623
14:23:51.989000,41.5114326,36.120327,49.322,-4.09606266,209.0,-7.08736563
14:23:53.056000,41.51125,36.12016,48.304,-2.85664821,227.0,46.012146
14:23:54.308000,41.5111771,36.1197357,47.13,0.520451665,286.0,33.415062
14:23:55.340000,41.5112267,36.1195641,47.776,0.1035756,303.0,16.6533
14:23:56.363000,41.5112839,36.11944,49.048,-1.02083468,308.0,7.94473028
14:23:57.360000,41.5113449,36.1193161,50.222,-2.48265767,312.0,0.08676594
14:23:58.398000,41.51143,36.1191521,51.214,-3.52954578,313.0,-4.05433273
14:23:59.490000,41.5115,36.1190071,51.529,-4.393677,312.0,-7.46158743
14:24:00.443000,41.5115662,36.11885,51.805,-4.955096,311.0,-11.0032129
14:24:00.515000,41.5116348,36.1186371,53.058,-5.36050749,306.0,-5.27835941
14:24:01.498000,41.51168,36.1184959,53.134,-5.383094,304.0,-1.67505324
14:24:02.548000,41.51173,36.11836,52.529,-5.53266048,311.0,40.22517
14:24:03.617000,41.51185,36.118248,52.388,-2.88284588,341.0,35.3132133
14:24:04.581000,41.51195,36.1182251,52.952,-5.492829,1.0,29.349493
14:24:05.649000,41.5120773,36.11826,53.282,-5.281647,12.0,19.057766
14:24:06.720000,41.51217,36.1183128,53.033,-6.16759253,25.0,11.30709
14:24:07.777000,41.5122566,36.1183853,53.157,-6.546287,29.0,2.47371745
14:24:08.548000,41.51235,36.11846,53.566,-7.081057,29.0,-1.83145928
14:24:11.485000,41.51263,36.11869,53.925,-7.98833132,19.0,-5.66586828
14:24:12.562000,41.5127335,36.11875,53.416,-10.31405,20.0,5.94478464
14:24:13.524000,41.512825,36.1188469,52.216,-8.169727,32.0,36.2836647
14:24:14.493000,41.512886,36.1190147,51.375,-7.556922,59.0,33.5443153
14:24:15.291000,41.5128937,36.11921,51.153,-6.20675659,79.0,27.14038
14:24:16.298000,41.5128822,36.11931,51.467,-4.760899,89.0,16.8257637
14:24:16.446000,41.5128365,36.1194954,51.234,-6.58292961,95.0,7.045276
14:24:17.498000,41.5127754,36.11968,51.019,-7.004096,103.0,1.06056023
14:24:18.566000,41.5127144,36.1198578,50.571,-6.89843225,101.0,-1.74610233
14:24:19.625000,41.5126572,36.1200333,50.224,-6.67051,100.0,-4.0144043
14:24:20.696000,41.5126076,36.1202126,50.634,-6.23081446,100.0,-3.353646
14:24:21.747000,41.512558,36.12039,50.96,-8.46524,93.0,4.27786827
14:24:22.819000,41.51253,36.12048,50.384,-8.240271,107.0,43.7886772
14:24:23.895000,41.51242,36.12064,48.882,-3.7367537,138.0,44.2547379
14:24:24.866000,41.5122261,36.12073,47.759,-3.502771,161.0,40.2497
14:24:25.908000,41.5120773,36.12072,47.344,-3.31325459,181.0,34.53642
14:24:26.975000,41.5118866,36.12064,47.683,-4.45025158,203.0,14.6271868
14:24:27.035000,41.5117378,36.1205444,48.324,-4.10055876,207.0,4.75720358
