sent_time,iha_enlem_meters,iha_boylam_meters,iha_irtifa,iha_dikilme,iha_yonelme,iha_yatis
14:14:42.103000,1271.680778570366,1590.857656829243,48.105,-2.586743,320.0,-3.36831045
14:14:43.171000,1280.1649514735068,1578.4655815308463,48.792,-3.33078218,315.0,-7.709993
14:14:45.228000,1293.730732524733,1551.5078209489047,50.447,-3.89840651,306.0,-6.82232475
14:14:46.301000,1299.2460008859005,1537.1669918694358,51.453,-3.69273663,307.0,0.6119636
14:14:47.275000,1306.5403880733425,1525.0913808548007,51.09,-2.69523525,317.0,39.43029
14:14:48.333000,1312.1001344056265,1521.285481382769,50.584,-3.82886481,342.0,33.3586731
14:14:49.401000,1324.698519594615,1518.4206467700653,49.934,-2.18382716,0.0,26.51305
14:14:50.477000,1337.4192192024059,1520.9606890871144,49.561,-3.32793355,17.0,15.9740362
14:14:51.519000,1348.7944601984193,1526.5237981613545,49.115,-2.99285817,25.0,8.821867
14:14:52.495000,1359.057751927127,1533.1862042382752,49.618,-2.47793531,25.0,0.5574538
14:14:52.751000,1368.8095469943594,1539.848610315397,49.952,-3.26353836,27.0,-3.41105461
14:14:53.705000,1379.4175429960378,1546.5110163916597,50.208,-3.83128023,24.0,-3.50929832
14:14:54.780000,1386.6007352578101,1550.6750201892885,49.956,-3.81077075,22.0,-2.643371
14:14:55.850000,1394.3843801225835,1554.6391518045698,49.81,-3.9279,21.0,-3.72477269
14:14:56.825000,1404.8700617054596,1559.4027721491084,49.492,-3.91125655,16.0,-3.47927737
14:14:57.903000,1414.399466919231,1562.9005353388084,49.339,-3.20187545,16.0,20.3267326
14:14:58.978000,1425.518959583092,1571.7948474487691,48.664,-2.80752063,28.0,32.7233162
14:15:00.041000,1429.4663794790208,1579.4149743967364,48.303,-2.17537618,50.0,31.29217
14:15:00.113000,1431.0787059153763,1597.3118627133697,48.201,-1.62202632,71.0,23.397562
14:15:01.190000,1428.621298036293,1611.1863233611423,48.319,-2.23729777,83.0,15.4830875
14:15:02.165000,1424.4070103172012,1625.6270885235726,48.771,-2.74863768,91.0,6.394958
14:15:03.244000,1418.8472639842098,1638.951900667539,49.314,-2.94569778,93.0,-0.235656679
14:15:04.303000,1411.6529522300118,1656.6156047631034,49.956,-3.144157,95.0,-3.3520298
14:15:05.365000,1406.9938848039976,1668.3747514771037,50.376,-3.57644057,94.0,-3.67859983
14:15:06.466000,1401.056075721466,1685.2056548097605,51.063,-4.33748,94.0,-3.78872013
14:15:06.495000,1398.5097119015643,1693.9167507450543,51.004,-4.47658968,92.0,21.3541412
14:15:07.568000,1389.5918787846342,1712.238367432116,50.14,-4.09201145,112.0,44.7844467
14:15:08.634000,1374.7473560768908,1723.0647772918576,49.375,-2.68735313,143.0,44.750988
14:15:09.701000,1354.354206530703,1727.2287810831551,49.387,-0.924619,169.0,40.7795334
14:15:10.764000,1328.779373402479,1722.0570883736304,49.602,-1.43479073,193.0,23.0168781
14:15:11.832000,1311.5441597723275,1714.7367697077716,50.39,-2.049922,203.0,9.765805
14:15:12.896000,1295.4208954094813,1706.4087621225822,50.738,-3.16804862,206.0,2.41888547
14:15:13.959000,1280.1649514735068,1698.5554509706442,50.702,-3.95936942,206.0,-3.978488
14:15:14.928000,1260.6502418473235,1688.7034179960153,50.442,-1.490245,205.0,39.0070229
14:15:16.004000,1247.6070769521205,1678.0935363311248,49.795,-3.45257115,227.0,46.04633
14:15:16.981000,1238.7114828200415,1663.2863388407684,48.979,-2.48000669,255.0,45.7607269
14:15:17.059000,1236.899005515783,1647.2799082562103,48.69,-0.53247267,281.0,40.6833534
14:15:18.131000,1240.2904507784128,1633.12229535456,48.913,-1.9706763,303.0,28.5775185
14:15:19.182000,1250.0422458456453,1617.2990809329526,50.946,-1.61800075,316.0,9.496108
14:15:20.189000,1259.3715001908065,1605.1485178573437,52.807,-3.34385514,320.0,1.06135666
14:15:20.323000,1267.8556730939472,1594.3470920106934,53.364,-4.27090454,321.0,-0.5244541
14:15:22.249000,1283.5563967361365,1572.3278399344367,52.751,-5.282412,317.0,-6.46312428
14:15:23.307000,1289.8611490771973,1560.3604930220215,52.184,-6.012025,311.0,-8.077354
14:15:24.383000,1294.586933459179,1550.6750201892885,51.955,-5.63053131,310.0,-6.4539156
14:15:25.426000,1298.4009194424652,1540.9812193479083,51.626,-4.8755,305.0,-6.227282
14:15:27.384000,1313.6679828715726,1521.91840996083,51.159,-4.08077,338.0,31.0997543
14:15:28.446000,1325.966141758707,1519.8613920846374,51.27,-6.12770939,359.0,26.2365627
14:15:29.511000,1338.2754201382666,1522.8678028265915,51.526,-5.772111,12.0,16.7550182
14:15:30.579000,1349.9064094650173,1527.9562154684236,51.823,-6.150698,21.0,8.805886
14:15:31.638000,1359.4802926491982,1533.6692286790642,52.204,-7.493905,24.0,0.329754859
14:15:32.671000,1371.778451535625,1540.9812193479083,52.165,-6.71131,24.0,-1.25958741
14:15:33.779000,1379.9290396589276,1545.428375404753,51.792,-6.31818771,23.0,-2.4549706
14:15:33.913000,1388.3242566205424,1550.19199574909,51.355,-5.89443254,22.0,-3.723414
14:15:34.971000,1401.4786164428301,1556.8627298322544,50.57,-5.69402552,19.0,-3.72960258
14:15:36.045000,1411.0636191194362,1560.9934215988387,49.983,-5.596932,15.0,-4.155572
14:15:37.020000,1421.4158667896697,1566.0735062318113,49.058,-4.1111393,20.0,33.5578041
14:15:37.088000,1428.8548073828867,1576.4918437312565,48.26,-6.38086176,49.0,36.30464
14:15:38.133000,1432.1906551819748,1589.5834716679483,48.922,-2.22752166,64.0,27.64986
14:15:39.198000,1432.1906551819748,1603.141468027977,49.335,-4.14565945,79.0,25.7557125
14:15:40.266000,1427.7428581155814,1622.2958854874958,49.539,-4.24397373,90.0,11.9678917
14:15:41.342000,1422.1831117840045,1637.2862991494205,49.713,-4.16256762,96.0,4.55794764
14:15:42.411000,1416.3231391491588,1651.8519844226792,50.12,-4.59511042,97.0,-0.6443536
14:15:43.382000,1410.3853300666274,1665.8263811555225,50.707,-4.70463943,97.0,-2.34867334
14:15:44.387000,1403.5913200489422,1683.306869080613,51.294,-6.5561533,98.0,-3.41580057
14:15:45.354000,1399.3547933435848,1694.7495515037372,51.556,-7.17317724,94.0,-4.483928
14:15:46.505000,1393.8395249824173,1708.3991559354836,51.661,-4.30110741,104.0,41.7051277
14:15:47.496000,1382.3864475373036,1719.7335742578682,51.083,-4.520333,129.0,44.1120338
14:15:47.643000,1361.0259021288784,1727.2287810831551,50.07,-4.05322742,158.0,40.7325
14:15:48.722000,1343.7906884994343,1725.8713158470848,50.089,-6.0855217,179.0,28.4047489
14:15:49.792000,1321.729615052642,1718.5676531962683,51.412,-3.169686,199.0,15.1036606
14:15:50.864000,1307.3076330676772,1711.4055666740824,52.009,-5.464259,204.0,5.46268559
14:15:52.520000,1272.0699608137463,1692.2511492276715,51.703,-8.194321,208.0,-7.77567768
14:15:54.977000,1244.9495182051344,1671.2312580790958,49.375,-4.679551,244.0,43.85465
14:15:56.037000,1239.8234320866395,1655.6079158448604,48.678,-3.804819,267.0,38.8141022
14:15:56.103000,1242.8368145983147,1636.919866815411,48.979,-3.190907,297.0,22.8053036
14:15:57.063000,1250.0422458456453,1623.1286862461259,50.233,-2.43764234,308.0,15.6304436
14:15:59.801000,1267.010591651219,1600.6430657500928,50.891,-5.698221,319.0,-0.203490064
14:16:00.871000,1275.0722238337032,1590.2164002446257,50.83,-5.68542147,320.0,-3.70214486
14:16:01.943000,1282.0775042117164,1578.9902460096027,50.569,-6.527335,318.0,-5.8782835
14:16:03.475000,1297.6447939419706,1548.6013462981716,48.796,-5.039094,303.0,-5.62289429
14:16:04.127000,1302.0925910076564,1535.2598781296297,48.549,-2.69072914,302.0,37.6793
14:16:05.196000,1310.699078330307,1524.8581966423383,47.518,-4.25683165,322.0,35.9066963
14:16:06.250000,1322.9972372174411,1520.3277605095784,47.089,-3.40718079,346.0,31.4372425
14:16:07.314000,1335.7290563176575,1521.285481382769,47.231,-2.54492283,5.0,23.1800175
14:16:08.388000,1347.6825109325282,1526.5237981613545,47.374,-9.07055,19.0,10.4332619
14:16:09.462000,1356.9339288292965,1531.7621149397385,46.163,-16.9784031,21.0,5.082001
14:16:10.522000,1371.355910814261,1539.3905698974102,42.934,-8.381185,21.0,5.03083372
14:16:11.577000,1382.8089882586676,1546.694232559057,43.251,-1.4085933,23.0,34.1991
14:16:12.644000,1395.4963293891822,1561.3098858880414,45.194,3.708028,44.0,20.20086
14:16:14.507000,1407.7277713196413,1589.5834716679483,50.449,8.467878,58.0,4.60669041
14:16:14.683000,1407.7277713196413,1589.5834716679483,50.449,8.467878,58.0,4.60669041
14:16:16.652000,1414.399466919231,1623.578398655879,58.006,3.807692,71.0,19.0964031
14:16:17.723000,1413.2875176519253,1638.119099907953,60.696,4.51657,79.0,16.376667
14:16:18.802000,1409.5291291321812,1658.1063181211355,63.077,-4.300119,83.0,27.7645626
14:16:18.883000,1409.5291291321812,1658.1063181211355,63.077,-4.300119,83.0,27.7645626
14:16:19.027000,1401.901157164194,1677.9019921565066,65.063,1.73765469,101.0,13.7986593
14:16:20.988000,1384.0877299151846,1710.3062696727065,66.583,-2.75867271,98.0,29.4400139
14:16:22.063000,1376.59319185984,1720.7912312210747,65.846,-8.809447,122.0,27.489996
14:16:24.008000,1350.5735790246938,1739.212783995554,67.971,5.25427055,131.0,27.0591125
14:16:24.980000,1334.0277739404837,1745.2505894922851,69.16,-1.77569377,148.0,22.9028912
14:16:25.055000,1315.7918059701105,1747.4741675165953,70.523,6.69071436,163.0,27.3712368
14:16:26.112000,1297.9783787218087,1745.2505894922851,72.146,-5.12987328,184.0,8.894563
14:16:27.186000,1284.824018899521,1742.7105471802479,71.737,-2.267103,180.0,-3.75445414
14:16:28.138000,1267.010591651219,1740.5535932161358,73.245,10.0131893,176.0,-7.415136
14:16:29.186000,1255.1349734854489,1739.212783995554,74.896,5.512322,164.0,9.747904
14:16:30.239000,1237.321546237147,1735.556788666376,75.046,5.705381,182.0,31.2999916
14:16:31.379000,1224.5897271362235,1728.7361504561961,74.914,4.386685,213.0,36.48872
14:16:32.391000,1213.9928506269705,1716.402371224317,75.143,-6.025459,243.0,30.07622
14:16:32.539000,1207.1988406085782,1700.5791568138288,73.295,-10.4785795,259.0,13.660676
14:16:33.604000,1205.0861370031732,1691.884716893823,72.766,1.84183908,266.0,30.0177727
14:16:34.670000,1203.8073953466558,1670.5983295028218,73.091,-9.563843,287.0,28.1408176
14:16:35.639000,1208.0550415444388,1655.0249553134925,72.851,-1.285429,308.0,19.8584
14:16:36.312000,1215.3605482250136,1642.2831037026497,73.692,-12.4035845,312.0,11.3499136
14:16:37.383000,1223.7446456942027,1630.249132736349,72.809,-13.9812918,316.0,5.816964
14:16:38.449000,1227.981172398853,1624.2113272329195,72.226,-6.763669,325.0,32.44357
14:16:39.423000,1245.3831784189238,1612.1440442342055,71.377,-7.37705755,343.0,13.1468639
14:16:40.496000,1254.7124327647925,1609.2792096229357,73.158,3.6328187,349.0,5.1156373
14:16:41.566000,1267.6221637480605,1606.4726710645507,74.464,-4.74848747,352.0,-5.912417
14:16:42.636000,1280.5874921948707,1602.9249398304776,75.953,-1.26755977,339.0,10.34003
14:16:43.704000,1290.339287261396,1600.6430657500928,76.614,-6.522863,352.0,21.65659
14:16:44.663000,1303.4936470829764,1601.9755469647587,77.993,-1.6508981,8.0,35.0411148
14:16:45.735000,1312.4003607074808,1607.0556315961408,79.173,-1.21732044,27.0,8.014945
14:16:46.795000,1323.853438151887,1617.8570574411992,82.053,-10.3452711,30.0,-5.14033651
14:16:48.468000,1346.3259328269105,1638.119099907953,78.821,-16.7749557,30.0,35.77229
14:16:48.700000,1355.4661557965944,1649.7783105331812,74.105,-24.9141769,38.0,26.8871651
14:16:49.773000,1366.58564846187,1667.7334948923467,68.405,-27.1907139,45.0,17.1829624
14:16:50.740000,1366.58564846187,1667.7334948923467,68.405,-25.714325,45.0,18.8631973
14:16:51.814000,1366.58564846187,1667.7334948923467,68.405,-25.714325,45.0,18.8631973
14:16:52.777000,1366.58564846187,1667.7334948923467,68.405,-25.714325,45.0,18.8631973
14:16:53.855000,1366.58564846187,1667.7334948923467,68.405,-23.7991428,45.0,9.059416
14:16:54.921000,1387.0566344564506,1737.2223901831624,65.77,-1.87601519,54.0,31.4604244
14:16:55.890000,1355.2437659438406,1776.0642175428177,78.366,10.0746183,149.0,52.2128639
14:16:57.841000,1319.605791954104,1769.7016197515898,77.027,-4.62352753,203.0,28.6374035
14:16:58.909000,1302.6374461485302,1756.052015325772,76.31,3.97739577,220.0,33.0342751
14:16:59.969000,1290.339287261396,1738.8879916993958,76.476,-0.486046076,243.0,35.8123779
14:17:01.919000,1283.1894534776075,1702.2447583305686,76.143,-5.41391945,278.0,16.3586063
14:17:02.944000,1284.824018899521,1681.716219631344,77.491,-5.452405,284.0,5.40799952
14:17:03.963000,1287.3703827201302,1667.1005663160547,78.455,-9.440939,282.0,13.1596584
14:17:04.290000,1297.6447939419706,1631.19852560133,77.625,-17.4968452,297.0,0.570053
14:17:06.227000,1305.1838099684321,1598.9774642314774,76.804,-11.2804565,296.0,1.68332684
14:17:07.293000,1309.0089154455584,1582.3214490467935,77.799,3.51101041,294.0,16.3814316
14:17:09.835000,1319.605791954104,1561.9428144648546,83.142,9.87297249,336.0,37.96803
14:17:10.806000,1329.8913226690775,1556.8627298322544,84.879,-4.222685,359.0,21.7226124
14:17:11.875000,1338.2754201382666,1555.9133369667322,84.53,-10.44904,358.0,22.27816
14:17:12.934000,1350.1510383033296,1558.1702270245878,83.397,-14.3045464,13.0,29.41941
14:17:14.010000,1363.2498006620751,1564.8326330999369,81.058,-8.833745,28.0,16.999464
14:17:14.080000,1374.7473560768908,1574.826242212862,80.48,-14.0094681,41.0,16.6837368
14:17:15.141000,1384.3768367246134,1587.043429352205,78.299,-14.7933168,45.0,14.8487053
14:17:16.190000,1392.1604815900944,1600.0684332264168,75.436,-12.2314463,53.0,13.04899
14:17:17.268000,1397.7202279216713,1613.967877896659,73.999,-5.333623,59.0,11.5070572
14:17:17.388000,1399.3547933435848,1620.6302839686302,73.926,0.6098,72.0,21.439764
14:17:18.441000,1398.8321771882695,1634.3798245006021,75.129,9.085878,84.0,11.5768461
14:17:19.480000,1395.1071471458017,1645.8141789202793,77.078,-0.998630762,90.0,2.44084072
14:17:20.537000,1391.048532323496,1656.9320690515415,77.7,-2.26518965,90.0,4.593303
14:17:21.570000,1387.0566344564506,1668.3747514771037,78.534,-6.74697542,94.0,-2.27811313
14:17:22.585000,1382.3864475373036,1680.5919386069481,80.107,-6.36925125,94.0,-2.619078
14:17:23.639000,1380.2626244387657,1686.4215439177126,80.821,-12.4641542,92.0,-0.939391136
14:17:24.698000,1373.9022746348703,1704.7431606058997,79.676,-10.9723539,95.0,15.97496
14:17:25.755000,1367.9644655523387,1715.386354299158,80.652,-1.89283025,105.0,7.28195047
14:17:26.829000,1358.8020035963893,1728.061581841609,82.136,-3.4772346,103.0,25.76573
14:17:27.886000,1350.5735790246938,1736.9892059710887,81.71,-5.033169,121.0,27.22662
14:17:28.049000,1336.1515970390215,1745.8918460766329,81.496,-8.486781,138.0,29.6945343
14:17:29.160000,1318.3381697907196,1751.9213235656214,79.733,-9.211955,149.0,18.0406551
14:17:29.289000,1298.7567432078617,1754.7112061058951,81.179,0.7216175,159.0,20.1986542
14:17:30.265000,1279.853605679227,1754.7112061058951,81.476,-12.125371,167.0,18.8207169
14:17:31.126000,1264.886768551974,1752.5625801494034,81.099,-5.45860624,184.0,6.912874
14:17:32.190000,1245.8057191395803,1748.4318883891315,82.557,-0.275094837,186.0,0.5965392
14:17:33.261000,1233.1517364884644,1745.5503977651567,84.125,2.0361464,185.0,4.8287344
14:17:34.335000,1216.1055542337901,1741.1198977317586,85.381,-15.1694355,186.0,6.435663
14:17:35.399000,1203.1291062945543,1737.2223901831624,83.351,-11.1638288,189.0,1.2390461
14:17:36.466000,1184.7152264418366,1731.90912134502,82.401,-0.5843134,184.0,17.0387
14:17:37.524000,1171.5719861119746,1726.1877801353444,83.126,-2.96430874,194.0,31.0598488
14:17:39.482000,1142.3054814192662,1696.6483372332373,80.716,-3.50717378,245.0,31.0554428
14:17:40.458000,1137.2127537794627,1676.6278069960856,79.458,-4.125943,272.0,38.95548
14:17:41.532000,1139.7479981062318,1662.2703219151704,78.591,-6.045193,298.0,28.9880466
14:17:42.600000,1146.4196937051142,1648.3542212353882,77.444,-6.016986,307.0,25.79675
14:17:43.730000,1156.4272371030843,1637.2862991494205,75.065,-14.5940313,327.0,15.0677471
14:17:43.842000,1164.7890955874227,1630.249132736349,73.3,-11.8671217,338.0,-11.6764765
14:17:44.899000,1176.6647137524856,1619.1312426027448,72.285,-9.604424,324.0,-21.8357086
14:17:45.862000,1187.5618165635929,1605.1485178573437,71.001,-18.9341354,311.0,-0.293255776
14:17:46.930000,1198.6813092281611,1590.2164002446257,70.868,-7.65717459,314.0,-6.69972
14:17:47.987000,1205.9312184451937,1578.7820458194774,71.695,-8.486188,310.0,2.24687314
14:17:49.047000,1214.2485989584154,1565.440577654488,73.34,2.092082,315.0,0.368613243
14:17:49.101000,1221.198281873594,1553.6897589385023,76.014,9.302155,315.0,-0.515323043
14:17:50.175000,1224.5897271362235,1547.343817151302,77.585,9.897766,316.0,24.12302
14:17:51.242000,1230.1049954980983,1540.023498474857,78.382,2.85115862,346.0,29.9573746
14:17:52.305000,1236.899005515783,1537.1669918694358,77.689,-14.9092379,2.0,28.7883759
14:17:53.868000,1245.3831784189238,1538.1830087965448,74.382,-15.3200083,17.0,10.9529848
14:17:54.835000,1253.433691108275,1540.9812193479083,73.822,-11.2783289,23.0,-4.90695238
14:17:55.977000,1263.6191463885896,1544.4706545312035,72.203,-12.8047447,17.0,-4.71774769
14:17:56.119000,1274.6496831123395,1547.6519534325907,71.461,-1.00512993,12.0,10.4851875
14:17:57.718000,1290.9730983430882,1555.2720803814148,72.159,-5.19342661,29.0,-2.61356854
14:17:58.751000,1300.091082327921,1560.0440287333465,71.551,-12.2923756,22.0,-7.415911
14:17:59.811000,1307.3076330676772,1562.9005353388084,69.627,-10.9448891,19.0,-11.6001091
14:18:00.788000,1319.18325123274,1565.1241133663545,68.61,-6.1720767,7.0,7.534828
14:18:01.645000,1330.21378795649,1568.1638361380158,68.643,-1.16930723,11.0,33.17962
14:18:02.710000,1338.786916800449,1576.874932080796,68.685,-2.47434783,40.0,32.0192871
14:18:03.767000,1341.0108153329384,1586.4854528432963,69.9,3.02006173,69.0,33.0217438
14:18:04.817000,1336.5630182672526,1599.8102649913176,72.984,11.3696384,98.0,46.1152763
14:18:05.872000,1324.698519594615,1609.5956739109624,75.276,6.644245,130.0,48.1217575
14:18:06.937000,1306.8850923463133,1611.1863233611423,76.629,5.65077925,171.0,25.6033573
14:18:08.008000,1293.730732524733,1607.305471823813,78.054,15.8923855,193.0,23.9444828
14:18:08.071000,1280.1649514735068,1598.9774642314774,80.833,18.62796,221.0,25.528223
14:18:09.140000,1272.9484007344581,1591.1741211178437,82.88,16.939661,240.0,37.1011047
14:18:10.087000,1267.6221637480605,1578.7820458194774,84.137,4.51200771,279.0,38.41506
14:18:11.171000,1268.2782138153111,1565.6654338594642,83.598,-6.237532,301.0,33.7750626
14:18:11.313000,1272.5258600130942,1557.337426265013,82.822,0.467831522,324.0,29.9617748
14:18:12.270000,1283.1894534776075,1549.8422194296672,84.162,1.72764325,343.0,25.1833
14:18:13.239000,1295.8545556225636,1547.343817151302,86.452,-6.274952,358.0,32.96754
14:18:14.416000,1309.431456166215,1549.8422194296672,87.265,0.349183947,15.0,37.76157
14:18:15.480000,1318.3381697907196,1556.5046255059628,87.783,-10.3704414,32.0,26.4924355
14:18:16.535000,1328.5125055786086,1568.9966368969922,87.188,-10.6694975,45.0,-6.06139469
14:18:17.686000,1336.5630182672526,1578.4655815308463,86.107,-9.137576,43.0,-0.253644079
14:18:18.739000,1348.7944601984193,1591.1741211178437,85.524,-10.7499495,31.0,45.63299
14:18:19.680000,1354.8101057300512,1598.144663472691,83.198,-18.2190533,38.0,57.8477821
14:18:21.367000,1362.1378513961843,1643.1159044616784,79.988,-0.2743068,86.0,20.8898945
14:18:22.326000,1357.356469549953,1660.4298322380637,80.87,-8.29631,90.0,-4.385726
14:18:24.471000,1350.5735790246938,1688.9199461933674,83.293,-0.955613256,90.0,23.2178764
14:18:25.631000,1336.996678481749,1716.6605394597052,83.761,6.135636,102.0,-12.9337149
14:18:27.213000,1328.5125055786086,1747.2159992823333,91.482,4.73561525,92.0,7.656292
14:18:29.986000,1312.8229014288447,1776.0642175428177,94.117,-3.02770448,115.0,26.6886139
14:18:30.894000,1306.0400109042928,1781.7855587500803,94.489,-0.383400828,128.0,32.67694
14:18:31.695000,1288.7491998098915,1790.5216387005248,95.919,4.809914,149.0,23.6343918
14:18:32.737000,1268.2782138153111,1794.1776340274635,98.868,-0.0832954347,157.0,36.4800262
14:18:33.576000,1246.495127685522,1794.4940983155393,99.087,-7.07208967,174.0,18.1864815
14:18:35.496000,1201.6835722474107,1787.1904356689672,101.656,1.65066147,179.0,40.181366
14:18:36.490000,1190.664155017501,1783.3762081974905,101.66,3.84968066,205.0,32.07669
14:18:37.545000,1171.5719861119746,1770.0347400545352,103.223,4.20164728,218.0,39.64952
14:18:38.399000,1157.1500041270097,1752.2128038310736,103.939,-3.13363934,236.0,54.7791023
14:18:38.502000,1148.6435922383107,1728.7361504561961,101.894,-1.69198942,267.0,27.1776524
14:18:39.622000,1148.6435922383107,1707.4497630710935,101.976,-2.49609017,277.0,41.1975555
14:18:40.186000,1151.6347357644274,1692.2511492276715,100.035,-10.37395,293.0,46.45601
14:18:43.071000,1174.5408906532402,1660.4298322380637,92.862,-18.28697,324.0,8.575759
14:18:43.080000,1185.5714273762828,1650.6111112916306,90.062,-10.8800993,328.0,0.834745765
14:18:45.053000,1199.7932584947591,1637.2862991494205,87.09,-26.19462,324.0,4.592599
14:18:45.085000,1211.4464868070688,1627.709090420878,82.25,-17.7087536,326.0,13.077198
14:18:46.128000,1228.4148326133497,1616.9076645761197,80.481,-13.1775808,332.0,6.803774
14:18:47.233000,1244.5269774837705,1607.0556315961408,81.16,-4.30277824,331.0,5.145932
14:18:48.226000,1258.9489594694428,1598.7942480646823,80.29,-5.82352257,337.0,17.7973118
14:18:49.340000,1271.680778570366,1595.3048128838814,80.123,-7.30796671,351.0,-0.5315312
14:18:50.224000,1283.1894534776075,1592.7647705682498,79.716,-3.32010436,350.0,1.05272377
14:18:51.329000,1297.1221777866554,1588.9838551209223,79.301,-6.34473848,353.0,0.598934352
14:18:52.374000,1307.3076330676772,1586.4854528432963,78.417,-8.348577,353.0,1.11949623
14:18:53.461000,1317.0594281342023,1583.9870505650927,76.84,-10.3377333,356.0,1.80403221
14:18:53.580000,1327.2448834145168,1581.3220881359102,75.095,-10.3840761,355.0,-0.140737832
14:18:54.651000,1341.0108153329384,1578.1574452501588,74.087,-11.1193542,352.0,1.82350934
14:18:55.724000,1350.5735790246938,1575.925539214888,73.38,-11.99093,352.0,0.352489561
14:18:56.792000,1361.0259021288784,1573.3854968994103,72.009,-13.2494011,351.0,1.82284987
14:18:57.864000,1371.778451535625,1571.161918871473,70.407,-14.93126,352.0,2.814002
14:18:58.434000,1386.2004335220047,1567.9806199706477,67.488,-14.8858747,356.0,3.58404279
14:18:59.369000,1397.230970245047,1566.0735062318113,65.727,-15.0226307,357.0,0.508838534
14:19:02.415000,1433.3026044478654,1567.3310353785039,59.327,-11.583827,24.0,34.9902
14:19:03.389000,1441.7756578585806,1576.4918437312565,56.802,-9.664099,43.0,38.11094
14:19:04.508000,1446.0121845639383,1589.8166558802968,54.264,-8.873547,64.0,33.1149
14:19:05.578000,1444.7445623998465,1604.1991249916414,52.625,-9.974575,87.0,25.53736
14:19:06.731000,1441.7756578585806,1613.409901387866,52.353,-8.662035,103.0,9.380401
14:19:07.713000,1432.8578247416503,1629.7910923186787,52.336,-7.354203,109.0,2.728707
14:19:07.777000,1424.4070103172012,1642.9576723177074,53.068,-8.522742,109.0,-0.87965107
14:19:08.822000,1415.0443974933487,1657.8897899242595,51.985,-10.4785776,106.0,-4.41855145
14:19:09.754000,1409.5291291321812,1667.7334948923467,51.033,-9.510879,104.0,-7.38342667
14:19:10.782000,1403.5913200489422,1680.1255701825837,49.777,-8.215951,98.0,-6.292051
14:19:11.830000,1399.3547933435848,1689.977603156842,48.814,-7.88117838,95.0,-6.3530407
14:19:12.855000,1395.4963293891822,1700.1377724112294,47.742,-5.339615,93.0,35.99361
14:19:13.889000,1386.6007352578101,1711.4055666740824,45.761,-6.71368933,121.0,39.1261826
14:19:15.006000,1366.2631831744575,1719.200581772824,44.607,-4.16364574,152.0,35.50353
14:19:15.056000,1350.1510383033296,1717.6099323240228,45.664,-3.54287434,180.0,22.3267555
14:19:16.079000,1334.0277739404837,1712.846311985429,46.407,-4.313921,189.0,11.7517233
14:19:17.130000,1319.8837792711074,1707.4497630710935,46.428,-5.489738,194.0,4.130752
14:19:18.163000,1302.6374461485302,1699.7463560546557,46.964,-5.19332933,202.0,1.26733065
14:19:19.232000,1289.8611490771973,1694.4247592074594,47.371,-5.611586,202.0,-4.2656765
14:19:20.299000,1275.9173052757237,1688.3869537076587,47.651,-5.41332436,197.0,-4.34433174
14:19:21.424000,1256.8251363701975,1680.1255701825837,47.869,-3.241386,200.0,43.9648476
14:19:21.534000,1243.1592798864344,1665.1934525781614,47.338,-3.4755125,229.0,44.75475
14:19:22.701000,1238.7114828200415,1644.5483217669405,47.067,-2.45831418,274.0,38.77652
14:19:23.751000,1240.7129914997768,1631.839782185743,47.441,-3.72891021,289.0,25.8855648
14:19:24.908000,1250.0422458456453,1612.3022763782153,47.61,-5.465131,306.0,15.1120157
14:19:26.826000,1265.7429694878347,1589.8166558802968,47.173,-3.69319344,320.0,-1.88857543
14:19:27.674000,1272.5258600130942,1579.8230467685112,47.403,-3.39040112,316.0,-2.84662437
14:19:28.717000,1280.9655549451181,1566.0735062318113,48.036,-4.52490664,310.0,-6.146562
14:19:29.814000,1286.9478419987663,1555.6718247458484,49.546,-3.70985556,306.0,-5.92819357
14:19:30.862000,1291.6180289179133,1545.428375404753,51.036,-5.489967,308.0,-5.00783968
