sent_time,iha_enlem_meters,iha_boylam_meters,iha_irtifa,iha_dikilme,iha_yonelme,iha_yatis
14:19:31.805000,1297.6447939419706,1531.5206027193403,51.873,-8.020421,310.0,25.6284447
14:19:33.847000,1313.2120836715176,1515.2476758754103,49.692,-6.467292,343.0,33.54427
14:19:36.432000,1348.7944601984193,1524.0253958825579,48.089,-5.58944845,27.0,5.81906462
14:19:36.612000,1357.6900543304982,1531.1291863622528,48.254,-5.20386457,31.0,-0.853546441
14:19:37.505000,1366.58564846187,1537.3502080363162,48.533,-4.982685,30.0,-2.68743181
14:19:38.593000,1375.1698967982547,1543.1798133535697,48.824,-5.11106062,31.0,-3.98705626
14:19:39.657000,1385.7778928006405,1549.5590671716916,49.152,-4.74062157,27.0,-4.493706
14:19:41.229000,1402.7462386062145,1557.4956584090887,49.804,-4.936504,23.0,-3.763635
14:19:42.293000,1412.498033673447,1561.3098858880414,49.656,-4.7644763,21.0,29.5678616
14:19:43.366000,1421.4158667896697,1566.4982346195166,48.748,-5.903493,29.0,33.13129
14:19:47.451000,1426.0749342163913,1616.9076645761197,47.047,-3.22018647,95.0,6.43758726
14:19:48.605000,1420.5596658552236,1631.4566938368957,47.458,-3.45649481,97.0,1.99262547
14:19:49.744000,1414.399466919231,1646.447107497739,47.93,-3.89582467,95.0,-2.68460035
14:19:50.749000,1408.8397205862395,1661.437521156798,48.483,-3.90775776,95.0,-3.94667149
14:19:50.887000,1403.2799742539553,1676.6278069960856,49.249,-4.199546,93.0,-5.745371
14:19:51.963000,1398.8321771882695,1691.4183484695013,50.617,-4.801716,94.0,-3.237815
14:19:52.033000,1398.8321771882695,1691.4183484695013,50.617,-4.801716,94.0,-3.237815
14:19:54.014000,1388.3242566205424,1713.9039689486956,49.63,-4.46657848,128.0,43.3904572
14:19:54.277000,1369.2320877157233,1724.2889944063063,49.416,-2.55136633,148.0,42.19701
14:19:55.430000,1348.0272152040843,1725.5631795667591,49.364,-2.140409,175.0,32.82343
14:19:56.581000,1332.3376110557351,1721.74062408589,49.583,-2.9556284,188.0,22.285059
14:19:59.347000,1275.4058086135412,1695.3741520724807,52.568,-5.664193,202.0,-4.22077036
14:19:59.511000,1275.4058086135412,1695.3741520724807,52.568,-5.664193,202.0,-4.22077036
14:20:01.449000,1245.8057191395803,1675.994878419309,51.211,-7.41964054,230.0,45.1274757
14:20:02.508000,1237.321546237147,1653.4426338718008,49.617,-4.18368053,255.0,42.76358
14:20:03.577000,1238.1666276791677,1636.4534983903536,48.976,-3.04351878,286.0,33.04703
14:20:04.646000,1243.1592798864344,1621.9877492063827,48.523,-2.79793882,302.0,23.1798687
14:20:04.724000,1243.1592798864344,1621.9877492063827,48.523,-2.79793882,302.0,23.1798687
14:20:05.858000,1253.433691108275,1606.4726710645507,50.258,-2.64108419,314.0,6.93746328
14:20:06.838000,1269.846062281257,1583.9870505650927,50.623,-6.18665552,319.0,-4.088263
14:20:07.878000,1278.041128374969,1571.7948474487691,50.917,-4.413693,314.0,-8.493533
14:20:08.745000,1286.9478419987663,1554.8390239867874,52.762,-5.57173538,307.0,-5.428873
14:20:09.817000,1292.4631103599338,1542.5635407915008,53.527,-6.882036,307.0,-4.359975
14:20:10.780000,1299.2460008859005,1526.5237981613545,53.133,-4.82993841,304.0,41.8991661
14:20:11.836000,1306.8850923463133,1517.7877181919882,51.94,-7.854412,333.0,36.6604729
14:20:12.886000,1315.7918059701105,1513.6570264240806,50.87,-5.34724569,346.0,34.09213
14:20:13.927000,1328.779373402479,1513.1989860065355,49.099,-4.49858046,7.0,26.3787651
14:20:14.885000,1339.5430423016512,1516.8383253261911,48.173,-3.88572955,22.0,18.3909664
14:20:15.052000,1349.3059568613091,1523.192595122772,48.002,-3.70325351,30.0,8.596573
14:20:16.213000,1358.2126704851064,1530.179793496549,47.928,-3.18808842,33.0,1.40025544
14:20:17.775000,1368.8095469943594,1538.4411770317645,47.446,-3.85634112,32.0,-4.080044
14:20:18.842000,1377.2937198974998,1544.0126141132328,47.426,-3.79912019,30.0,-4.7933445
14:20:19.858000,1385.7778928006405,1549.5590671716916,47.79,-3.3494935,27.0,-3.37838864
14:20:20.976000,1393.8395249824173,1554.0062232271923,47.951,-3.78444648,21.0,-5.54609251
14:20:21.996000,1405.2926024261162,1559.0030277841565,48.21,-4.85357,22.0,-6.14411449
14:20:21.108000,1411.0636191194362,1561.5014300623036,48.262,-3.20075631,17.0,27.7221165
14:20:23.074000,1422.6834889537615,1568.1638361380158,47.544,-3.40494633,38.0,32.6331
14:20:23.152000,1430.3225804141744,1582.9127375853766,46.724,-1.85168993,58.0,31.29978
14:20:24.216000,1431.0787059153763,1593.7141634335062,47.121,-0.7276732,71.0,23.6520424
14:20:25.280000,1428.621298036293,1609.2792096229357,47.95,-1.21053171,84.0,12.6888409
14:20:26.327000,1424.4070103172012,1621.0383563408045,48.593,-1.77074385,89.0,5.86716032
14:20:27.406000,1419.7145844124957,1634.3798245006021,49.048,-3.67323565,93.0,2.88016963
14:20:28.372000,1411.0636191194362,1655.0249553134925,49.456,-3.85980916,95.0,-2.27572846
14:20:29.444000,1406.137683868844,1669.3241443417953,49.73,-4.32819462,93.0,-4.445417
14:20:30.498000,1401.056075721466,1683.6233333684531,50.098,-3.9624002,92.0,-4.65195751
14:20:31.646000,1397.230970245047,1696.6483372332373,50.52,-3.84627342,93.0,14.4371481
14:20:32.606000,1391.715701883172,1709.3568768078017,50.386,-5.10894728,106.0,41.768074
14:20:33.756000,1379.9290396589276,1720.566375016374,50.045,-4.680278,140.0,42.05898
14:20:34.719000,1357.356469549953,1725.8713158470848,50.201,-2.85360265,162.0,38.8440666
14:20:36.532000,1325.966141758707,1717.6099323240228,51.445,-3.60942531,198.0,11.4172611
14:20:36.839000,1312.1001344056265,1710.9391982493055,51.975,-4.19052839,206.0,5.881602
14:20:37.813000,1297.6447939419706,1703.6355355970575,52.183,-6.48897362,205.0,-1.16558111
14:20:38.870000,1276.5177578794323,1693.4670383355538,52.182,-6.3805337,208.0,-4.035993
14:20:39.911000,1260.2277011259598,1685.2056548097605,51.465,-3.32819676,207.0,44.46803
14:20:40.959000,1246.495127685522,1672.2639310204972,50.018,-5.111262,241.0,43.82157
14:20:42.004000,1242.0473306198364,1656.6156047631034,50.046,-1.776577,263.0,41.9205666
14:20:42.966000,1244.5269774837705,1636.2869382384335,50.738,-3.40303278,291.0,26.0021553
14:20:43.821000,1250.4647865670092,1621.9877492063827,51.517,-4.46402454,305.0,16.30921
14:20:44.993000,1258.103878027422,1609.5956739109624,51.91,-5.2603054,310.0,3.22789359
14:20:45.045000,1267.8556730939472,1594.3470920106934,51.6,-4.815983,313.0,-1.36891985
14:20:47.004000,1275.0722238337032,1582.9127375853766,51.476,-4.4683156,313.0,-2.87842345
14:20:47.037000,1281.4325736368914,1571.7948474487691,51.094,-5.4128747,310.0,-4.66279936
14:20:48.098000,1289.071665097304,1556.8627298322544,50.325,-5.64830351,311.0,-6.293973
14:20:49.192000,1293.730732524733,1545.6782156325426,49.907,-5.59347343,306.0,-6.009686
14:20:51.753000,1304.3164895408531,1524.4584522778136,48.789,-4.26811266,319.0,37.58644
14:20:51.864000,1317.9156290693559,1517.1547896149673,47.655,-3.14317513,347.0,32.36533
14:20:52.882000,1329.8913226690775,1517.3629898051884,47.587,-3.19875121,12.0,23.5868587
14:20:53.955000,1340.3881237436717,1522.3597943629813,48.578,-2.698846,21.0,13.9297781
14:20:55.017000,1349.9064094650173,1527.9562154684236,49.329,-3.06972027,26.0,3.42868447
14:20:55.090000,1359.4802926491982,1534.3104852639547,49.133,-4.07356262,28.0,-0.8541942
14:20:57.050000,1367.1193841096108,1539.3905698974102,48.715,-3.92945385,30.0,-1.5909059
14:20:57.119000,1378.572461554017,1546.061303981642,48.353,-3.572649,27.0,-4.5031414
14:20:58.082000,1387.712684523701,1551.1413886146531,47.938,-4.19152832,26.0,-4.762478
14:20:59.559000,1398.5097119015643,1556.229801254887,47.822,-3.26132083,21.0,-3.86122847
14:21:02.780000,1428.621298036293,1575.925539214888,48.162,-2.01426029,46.0,33.64267
14:21:03.809000,1432.1906551819748,1587.676357928895,48.512,-1.94522953,64.0,29.5101986
14:21:04.860000,1432.1906551819748,1600.3848975144656,49.111,-2.83072472,84.0,21.08248
14:21:05.911000,1428.1987573156364,1616.4662801737552,50.293,-2.788544,88.0,8.802062
14:21:06.960000,1422.1831117840045,1631.839782185743,51.485,-4.396101,96.0,1.652909
14:21:07.972000,1416.3231391491588,1646.1306432092742,52.306,-4.940778,93.0,-3.23511219
14:21:08.091000,1409.9516698535454,1660.4298322380637,52.397,-5.785728,93.0,-5.332522
14:21:08.262000,1404.013860769599,1675.0454855546682,52.274,-6.195188,92.0,-4.625692
14:21:09.204000,1400.1998747863124,1685.588743159503,51.941,-5.955722,89.0,-5.35968447
14:21:10.270000,1395.4963293891822,1699.7463560546557,51.366,-4.721958,89.0,37.7703629
14:21:11.331000,1389.1693380632703,1711.580454832777,50.005,-6.81410074,110.0,43.9703979
14:21:12.367000,1376.026097733408,1721.3991757743447,48.883,-4.643162,139.0,44.79957
14:21:13.445000,1355.4661557965944,1725.8713158470848,48.565,-5.409677,172.0,39.6713524
14:21:16.008000,1310.9881851390285,1711.580454832777,52.705,-3.40865231,204.0,7.89673328
14:21:16.081000,1295.4208954094813,1703.9103598478146,53.802,-5.799038,206.0,0.3421607
14:21:17.042000,1280.9655549451181,1696.6483372332373,54.52,-6.44935846,206.0,-2.75992966
14:21:18.094000,1267.010591651219,1689.977603156842,54.644,-8.312546,205.0,11.2598982
14:21:19.148000,1250.0422458456453,1678.0935363311248,53.706,-9.376941,228.0,44.1648331
14:21:20.286000,1242.4031543852325,1665.1934525781614,52.862,-6.258294,253.0,42.718235
14:21:21.307000,1240.7129914997768,1648.3542212353882,52.441,-5.242729,278.0,33.4811935
14:21:21.447000,1244.2712291523255,1633.4221036277054,52.289,-6.15163374,298.0,24.4667988
14:21:22.397000,1253.433691108275,1616.4662801737552,51.904,-7.211585,311.0,10.746069
14:21:23.458000,1260.6502418473235,1606.1062387299226,51.289,-6.87980366,319.0,2.17399335
14:21:24.413000,1268.7341130139514,1595.9377414605308,51.14,-6.446408,320.0,-3.159746
14:21:25.386000,1275.0722238337032,1586.726965063594,50.96,-6.429529,321.0,-4.18678236
14:21:27.149000,1289.071665097304,1562.3342308218523,50.268,-7.03683567,309.0,-7.48384666
14:21:28.221000,1294.586933459179,1549.5590671716916,49.992,-6.50476074,307.0,-6.09169054
14:21:29.690000,1300.091082327921,1535.684606517433,49.502,-5.37029,304.0,27.2768669
14:21:31.643000,1321.729615052642,1517.7877181919882,47.69,-4.91069365,350.0,33.9039268
14:21:34.581000,1354.354206530703,1527.35659892165,48.766,-2.74568582,26.0,7.295925
14:21:34.763000,1354.354206530703,1527.35659892165,48.766,-2.74568582,26.0,7.295925
14:21:35.900000,1365.8406424530936,1534.3104852639547,49.738,-4.440972,30.0,0.982269466
14:21:36.922000,1374.3692933266434,1539.848610315397,50.086,-6.400089,29.0,-1.03335464
14:21:41.455000,1428.621298036293,1575.659042972327,47.141,-4.625423,53.0,32.0872459
14:21:42.630000,1431.0787059153763,1587.043429352205,46.946,-2.53477645,64.0,27.1441841
14:21:43.690000,1429.9667566494852,1601.9755469647587,47.146,-2.45737362,83.0,17.44084
14:21:44.658000,1425.2298527743706,1617.8570574411992,47.555,-2.938424,93.0,7.53849363
14:21:45.831000,1419.2920436904244,1632.7891750507113,47.736,-3.32980871,97.0,0.9016637
14:21:46.955000,1413.2875176519253,1646.771899793082,47.822,-3.26707387,97.0,-1.97485232
14:21:48.519000,1403.2799742539553,1673.454836105293,47.584,-3.294951,93.0,-4.00859642
14:21:49.632000,1399.3547933435848,1685.588743159503,47.475,-3.013436,89.0,-4.11412859
14:21:50.561000,1396.385888802319,1696.415153020556,47.321,-1.33205426,89.0,39.677845
14:21:50.686000,1387.4791751778146,1712.5298476976648,46.09,-2.675766,114.0,44.3234558
14:21:51.749000,1373.2573440600452,1722.0570883736304,45.303,-0.783985,143.0,45.07941
14:21:52.799000,1346.3259328269105,1724.921922982832,45.19,-0.4042441,173.0,33.23652
14:21:53.868000,1326.5554748692825,1719.7335742578682,46.333,1.21260643,195.0,18.19857
14:21:54.920000,1309.8762358731374,1712.5298476976648,47.648,-0.361193,208.0,8.45597649
14:21:55.993000,1295.4208954094813,1705.2261850460422,49.365,-0.552569032,213.0,0.6436085
14:21:56.957000,1276.5177578794323,1695.5823522618844,51.031,-3.19014454,210.0,-4.123241
14:21:58.115000,1247.6070769521205,1676.6278069960856,50.844,-3.9378953,233.0,44.850502
14:21:59.272000,1238.7114828200415,1653.7590981602468,50.121,-3.21371913,263.0,40.9916878
14:22:00.346000,1240.9353813525308,1637.2862991494205,50.314,-2.753531,287.0,29.8089333
14:22:01.425000,1246.495127685522,1624.2113272329195,50.88,-2.27035069,305.0,18.03911
14:22:02.465000,1253.433691108275,1613.726365676412,51.05,-2.40234613,317.0,9.284376
14:22:03.490000,1260.2277011259598,1604.5155892807395,51.036,-3.27015185,321.0,2.292473
14:22:04.579000,1269.556955471121,1592.1235139831115,50.559,-3.66567874,321.0,-4.159369
14:22:04.693000,1277.6297071460306,1581.3220881359102,49.846,-3.66545343,318.0,-6.295189
14:22:05.749000,1285.4133520115113,1569.5712694213353,49.831,-3.02131557,316.0,-8.195587
14:22:06.812000,1293.730732524733,1552.732038065012,49.951,-3.55320072,310.0,-8.216794
14:22:07.854000,1298.7567432078617,1540.023498474857,50.26,-3.60458279,307.0,-6.252544
14:22:08.902000,1303.9161878050475,1528.1893996808803,50.13,-0.4711724,310.0,40.3841934
14:22:09.132000,1316.5479314713125,1518.4206467700653,49.34,-1.793612,335.0,35.9923668
14:22:10.155000,1327.6674241365881,1516.530189045362,49.231,-2.14032745,0.0,31.17163
14:22:11.192000,1339.1205015802873,1518.4206467700653,49.599,-2.348851,16.0,22.1127567
14:22:12.230000,1350.1510383033296,1523.192595122772,50.05,-2.81826138,25.0,11.6486073
14:22:13.166000,1360.7479148125826,1529.5385369111088,50.514,-3.071918,33.0,1.52745044
14:22:14.132000,1373.2573440600452,1538.1830087965448,51.729,-3.467013,32.0,-2.41990519
14:22:16.357000,1391.048532323496,1549.5590671716916,52.524,-6.19941854,28.0,-6.73384666
14:22:18.696000,1412.1755683860347,1560.3604930220215,51.191,-5.25781727,24.0,-5.90666246
14:22:19.781000,1422.6834889537615,1566.4982346195166,50.89,-4.12342548,29.0,34.4971123
14:22:19.790000,1429.9667566494852,1577.5161886654794,50.328,-5.259071,52.0,31.8471165
14:22:20.856000,1431.5902025782661,1584.819851325029,50.449,-3.29713488,71.0,24.925457
14:22:21.859000,1431.0787059153763,1599.4355046492576,50.693,-3.40357447,81.0,19.2888165
14:22:22.925000,1427.7428581155814,1614.3676222609124,50.547,-4.305221,92.0,10.3200922
14:22:23.994000,1421.838407511741,1629.6162041588093,50.333,-4.52546072,95.0,4.24664354
14:22:25.049000,1416.6233654517202,1642.2831037026497,49.994,-4.401368,97.0,-0.4915484
14:22:25.997000,1412.1755683860347,1653.7590981602468,49.746,-4.2403717,97.0,-2.70395613
14:22:26.166000,1406.137683868844,1668.6912157649815,49.408,-4.259371,96.0,-4.246663
14:22:27.219000,1401.4786164428301,1682.0326839197178,49.111,-3.77792883,94.0,-4.30525875
14:22:28.286000,1396.6082786557802,1696.9648015215723,49.041,-3.34686923,93.0,17.1591549
14:22:29.261000,1389.9365830568977,1711.4055666740824,48.258,-2.00529337,110.0,44.6861267
14:22:30.327000,1371.778451535625,1723.6477378223724,46.916,-2.42126465,148.0,43.2060928
14:22:31.396000,1353.9650242880305,1725.8713158470848,46.931,0.327283561,173.0,34.8182678
14:22:32.365000,1336.996678481749,1722.698344958102,47.42,0.256119967,189.0,23.7318974
14:22:33.467000,1316.2143466914745,1714.436961434293,48.2,-0.570718765,201.0,8.476441
14:22:33.598000,1299.8686924751673,1706.1755779104494,48.497,-1.86957192,207.0,1.10372913
14:22:34.644000,1284.3014027449128,1698.0807545378818,48.435,-2.01932526,206.0,-2.53800321
14:22:35.604000,1263.1743666823745,1687.7540251314722,48.1,-1.08844185,209.0,37.38738
14:22:36.479000,1249.1971644029175,1675.994878419309,47.188,-1.01106262,234.0,45.3953552
14:22:37.637000,1242.0473306198364,1660.1133679501647,46.297,-0.09827106,263.0,42.2611046
14:22:38.711000,1242.4031543852325,1638.951900667539,46.349,1.10528255,286.0,29.1732368
14:22:39.785000,1247.9184227464,1625.1690481058854,47.277,1.66242754,307.0,18.2334747
14:22:40.756000,1254.2787725502958,1615.0005508379988,47.987,0.6690598,315.0,9.734774
14:22:41.827000,1260.950468149178,1605.6398703052828,48.544,0.06822729,319.0,2.62246346
14:22:42.796000,1271.680778570366,1592.1235139831115,49.221,-0.866286457,320.0,-4.4461627
14:22:43.857000,1279.853605679227,1580.056230981407,49.689,-1.22538674,318.0,-7.14625645
14:22:44.922000,1286.9478419987663,1567.3310353785039,50.343,-1.83127344,315.0,-7.75794
14:22:45.986000,1293.1969968755775,1554.6391518045698,50.778,-2.66375542,310.0,-8.278511
14:22:46.062000,1298.4009194424652,1542.5635407915008,50.982,-2.8245275,306.0,-7.35985
14:22:47.131000,1303.2045402735475,1530.6878019601304,50.943,-1.39190567,308.0,41.4183235
14:22:48.182000,1310.9881851390285,1521.5269936037146,50.608,-3.34070635,332.0,37.37467
14:22:49.984000,1327.2448834145168,1517.1547896149673,51.388,-2.31674314,2.0,30.2638912
14:22:49.135000,1338.786916800449,1519.3783676432695,51.96,-1.97805762,16.0,20.8447666
14:22:50.193000,1351.4186604667143,1525.6909974015841,51.924,-3.22704339,25.0,9.154442
14:22:51.269000,1359.4802926491982,1530.6878019601304,51.545,-3.49198127,31.0,3.27406955
14:22:52.242000,1367.9644655523387,1536.517407277142,51.301,-3.73746061,32.0,-1.14961267
14:22:53.407000,1378.8170903923294,1543.837725953778,51.131,-3.69838953,31.0,-4.481469
14:22:56.253000,1406.6158220537504,1558.7698435712239,51.016,-4.19282532,21.0,-5.52433062
14:22:57.421000,1418.8472639842098,1563.9998323409334,51.202,-2.93407178,28.0,36.1076126
14:22:58.485000,1428.8548073828867,1572.7442403141774,50.518,-4.54925346,55.0,33.8309441
14:22:58.649000,1428.8548073828867,1572.7442403141774,50.518,-4.54925346,55.0,33.8309441
14:22:59.609000,1433.3026044478654,1587.043429352205,50.611,-1.84903169,70.0,26.5414982
14:23:00.673000,1432.4352840202866,1602.9249398304776,51.416,-1.76434779,88.0,21.0067
14:23:01.742000,1428.1987573156364,1618.131881692145,51.648,-3.71791434,96.0,11.585371
14:23:02.819000,1421.838407511741,1632.4727107627423,52.067,-3.37725854,103.0,3.18707776
14:23:03.936000,1415.0443974933487,1646.447107497739,51.881,-4.78788853,102.0,-1.63582361
14:23:04.941000,1406.137683868844,1668.0999272267968,51.042,-4.74855137,100.0,-3.703258
14:23:05.775000,1400.6224155076766,1682.6656124959334,50.821,-4.114804,98.0,-4.224631
14:23:06.940000,1395.963348080955,1697.2479537792217,50.803,-3.08574343,94.0,35.550808
14:23:08.003000,1387.4791751778146,1711.580454832777,49.899,-4.5189395,112.0,42.18923
14:23:11.818000,1318.3381697907196,1714.7367697077716,49.663,-1.1449188,201.0,10.7567053
14:23:12.888000,1301.3698239851456,1706.8085064870702,50.124,-2.76602435,207.0,2.90579677
14:23:13.941000,1284.3014027449128,1697.9141943860445,50.309,-3.04164863,208.0,-2.84138656
14:23:14.117000,1267.6221637480605,1689.3363465732562,50.337,-3.69493,208.0,6.44238663
14:23:15.175000,1253.1668232844045,1679.7591378486993,49.52,-2.63634872,219.0,44.5072556
14:23:16.342000,1243.1592798864344,1665.1934525781614,48.496,-3.012539,251.0,43.4964256
14:23:17.351000,1240.9353813525308,1646.1306432092742,48.534,-0.329702944,280.0,36.31261
14:23:17.480000,1244.2712291523255,1632.4727107627423,48.876,-0.119597577,296.0,26.2491989
14:23:18.448000,1250.0422458456453,1619.7974832099837,49.014,-1.0605371,309.0,15.7122478
14:23:19.521000,1260.6502418473235,1604.1991249916414,49.033,-2.04098058,319.0,4.02122068
14:23:20.479000,1268.7341130139514,1593.1478589172125,49.376,-2.305417,320.0,-3.23193526
14:23:21.550000,1276.7623867184516,1581.4886482873712,49.571,-3.0008285,316.0,-7.98879671
14:23:22.519000,1284.3014027449128,1569.5712694213353,49.285,-2.5385263,314.0,-7.89581156
14:23:23.580000,1292.8856510812977,1553.3649666423958,49.231,-2.71485853,309.0,-8.2401
14:23:24.545000,1296.2770963446346,1544.8454148723604,49.346,-2.415114,305.0,-7.716815
14:23:25.620000,1303.4936470829764,1529.0222004406355,49.415,0.7973619,306.0,41.4955063
14:23:26.583000,1312.8229014288447,1519.8613920846374,48.947,-2.18755269,332.0,40.30718
14:23:28.620000,1337.6749675345584,1517.3629898051884,50.184,-1.27767885,11.0,24.5427113
14:23:28.698000,1337.6749675345584,1517.3629898051884,50.184,-1.27767885,11.0,24.5427113
14:23:29.775000,1353.2422572641053,1524.0253958825579,51.153,-1.31772363,23.0,11.2036848
14:23:30.133000,1362.8717379118277,1530.179793496549,52.316,-2.83890986,30.0,3.231914
14:23:31.305000,1372.1453947941543,1536.517407277142,53.639,-4.78696442,29.0,-1.67167974
14:23:32.270000,1392.9944435396894,1549.8422194296672,54.391,-6.382188,28.0,-5.0227704
14:23:33.247000,1404.3919235205537,1555.9133369667322,54.75,-7.762802,27.0,-5.13328075
14:23:34.303000,1416.3231391491588,1561.3098858880414,54.829,-8.137845,23.0,-5.25921154
14:23:35.466000,1427.3536758729085,1568.1638361380158,52.73,-6.1230154,26.0,35.6768723
14:23:36.446000,1434.9816478401885,1581.0056238467555,50.395,-6.160221,54.0,36.2076
14:23:37.419000,1435.8378487760492,1597.3118627133697,49.841,-3.256331,77.0,28.565733
14:23:38.495000,1434.1365663981678,1605.4733101533227,49.985,-2.67075515,91.0,16.4194813
14:23:39.462000,1426.9200156591191,1625.1690481058854,50.215,-3.683061,97.0,5.199105
14:23:40.538000,1421.838407511741,1636.2869382384335,50.254,-4.62640572,100.0,0.5836852
14:23:42.505000,1410.8078707879913,1658.9391188800596,49.486,-5.637131,101.0,-4.580935
14:23:43.577000,1403.2799742539553,1677.5855278686524,48.63,-4.36382055,97.0,-5.63232
14:23:44.551000,1397.7202279216713,1694.7495515037372,48.744,-3.99561381,94.0,2.230508
14:23:45.529000,1389.9365830568977,1710.572765914984,48.376,-4.00657034,110.0,44.1306038
14:23:46.631000,1374.3692933266434,1722.698344958102,47.826,-3.92477,144.0,44.54389
14:23:46.767000,1354.8101057300512,1726.8290367192644,48.062,-1.13654327,172.0,39.95604
14:23:47.833000,1336.1515970390215,1723.897578049811,48.492,-2.2948916,192.0,27.60243
14:23:48.897000,1320.4619928892575,1718.251188908519,49.169,-0.729749262,200.0,15.2122145
14:23:49.963000,1300.5247425417106,1708.3991559354836,49.741,-2.275393,208.0,2.016045
14:23:51.020000,1286.1027605560384,1700.5791568138288,49.846,-3.52393675,211.0,-2.77776623
14:23:51.989000,1271.2471183565767,1692.8341097593936,49.322,-4.09606266,209.0,-7.08736563
14:23:53.056000,1250.942924751208,1678.9263370899148,48.304,-2.85664821,227.0,46.012146
14:23:54.308000,1242.8368145983147,1643.5906008941208,47.13,0.520451665,286.0,33.415062
14:23:55.340000,1248.3520829608967,1629.2997398703033,47.776,0.1035756,303.0,16.6533
14:23:56.363000,1254.7124327647925,1618.964682450802,49.048,-1.02083468,308.0,7.94473028
14:23:57.360000,1261.4953232893442,1608.6462810458222,50.222,-2.48265767,312.0,0.08676594
14:23:58.398000,1270.958011547148,1594.98834859529,51.214,-3.52954578,313.0,-4.05433273
14:23:59.490000,1278.7416564119214,1582.9127375853766,51.529,-4.393677,312.0,-7.46158743
14:24:00.443000,1286.1027605560384,1569.829437656494,51.805,-4.955096,311.0,-11.0032129
14:24:00.515000,1293.730732524733,1552.099109488155,53.058,-5.36050749,306.0,-5.27835941
14:24:01.498000,1298.7567432078617,1540.339962763579,53.134,-5.383094,304.0,-1.67505324
14:24:02.548000,1304.3164895408531,1529.0222004406355,52.529,-5.53266048,311.0,40.22517
14:24:03.617000,1317.6598807379107,1519.6948319325697,52.388,-2.88284588,341.0,35.3132133
14:24:04.581000,1328.779373402479,1517.7877181919882,52.952,-5.492829,1.0,29.349493
14:24:05.649000,1342.9344875642807,1520.6941928439135,53.282,-5.281647,12.0,19.057766
14:24:06.720000,1353.2422572641053,1525.0913808548007,53.033,-6.16759253,25.0,11.30709
14:24:07.777000,1362.8717379118277,1531.1291863622528,53.157,-6.546287,29.0,2.47371745
14:24:08.548000,1373.2573440600452,1537.3502080363162,53.566,-7.081057,29.0,-1.83145928
14:24:11.485000,1404.3919235205537,1556.5046255059628,53.925,-7.98833132,19.0,-5.66586828
14:24:12.562000,1415.9005984285022,1561.5014300623036,53.416,-10.31405,20.0,5.94478464
14:24:13.524000,1426.0749342163913,1569.5712694213353,52.216,-8.169727,32.0,36.2836647
14:24:14.493000,1432.8578247416503,1583.5456661631456,51.375,-7.556922,59.0,33.5443153
14:24:15.291000,1433.7140256768039,1599.8102649913176,51.153,-6.20675659,79.0,27.14038
14:24:16.298000,1432.4352840202866,1608.13827258254,51.467,-4.760899,89.0,16.8257637
14:24:16.446000,1427.3536758729085,1623.578398655879,51.234,-6.58292961,95.0,7.045276
14:24:17.498000,1420.5596658552236,1638.951900667539,51.019,-7.004096,103.0,1.06056023
14:24:18.566000,1413.776775329257,1653.7590981602468,50.571,-6.89843225,101.0,-1.74610233
14:24:19.625000,1407.4164255253618,1668.3747514771037,50.224,-6.67051,100.0,-4.0144043
14:24:20.696000,1401.901157164194,1683.306869080613,50.634,-6.23081446,100.0,-3.353646
14:24:21.747000,1396.385888802319,1698.0807545378818,50.96,-8.46524,93.0,4.27786827
14:24:22.819000,1393.2724308559852,1705.575961364509,50.384,-8.240271,107.0,43.7886772
14:24:23.895000,1381.0409889255259,1718.9007734998863,48.882,-3.7367537,138.0,44.2547379
14:24:24.866000,1359.4802926491982,1726.395980325225,47.759,-3.502771,161.0,40.2497
14:24:25.908000,1342.9344875642807,1725.5631795667591,47.344,-3.31325459,181.0,34.53642
14:24:26.975000,1321.729615052642,1718.9007734998863,47.683,-4.45025158,203.0,14.6271868
14:24:27.035000,1305.1838099684321,1710.9391982493055,48.324,-4.10055876,207.0,4.75720358
